WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;building;building:material;access:roof;addr:street;addr:housenumber;roof:material;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1081966 41.3625809,2.1083531 41.3623445,2.1085311 41.3624109,2.1084894 41.3624739,2.1084676 41.3625068,2.1084023 41.3626054,2.1083833 41.3626341,2.1083746 41.3626473,2.1083176 41.362626,2.1081966 41.3625809)));;;;;;;-1;0;-1;;;705607818;yes;;;;;;488;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1081197 41.3626977,2.1081966 41.3625809,2.1083176 41.362626,2.1082429 41.3627416,2.1081197 41.3626977)));;;;;;;-1;0;-1;;;705607819;yes;;;;;;163;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1079934 41.3628907,2.1081197 41.3626977,2.1082429 41.3627416,2.1083015 41.3627636,2.1082697 41.3628112,2.1082395 41.3628565,2.1082115 41.3628986,2.1081801 41.3629458,2.1081443 41.3629994,2.1080149 41.362952,2.1079934 41.3628907)));;;;;;;-1;0;-1;;;705607820;yes;;;;;;479;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1082697 41.3628112,2.1083015 41.3627636,2.1083277 41.3627266,2.1084087 41.3627553,2.1084455 41.3627684,2.1085264 41.3627971,2.1084678 41.3628861,2.1082697 41.3628112)));;;;;;;-1;0;-1;;;705607821;yes;;;;;;200;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1082395 41.3628565,2.1082697 41.3628112,2.1084678 41.3628861,2.1084355 41.3629277,2.1083387 41.3628926,2.1082395 41.3628565)));;;;;;;-1;0;-1;;;705607822;yes;;;;;;101;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1081801 41.3629458,2.1082115 41.3628986,2.1083059 41.3629351,2.1084062 41.362974,2.10838 41.3630179,2.1082328 41.3629648,2.1081801 41.3629458)));;;;;;;-1;0;-1;;;705607823;yes;;;;;;103;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1081983 41.3630191,2.1082328 41.3629648,2.10838 41.3630179,2.1083415 41.3630734,2.1081983 41.3630191)));;;;;;;-1;0;-1;;;705607824;yes;;;;;;92;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1083059 41.3629351,2.1083387 41.3628926,2.1084355 41.3629277,2.1084062 41.362974,2.1083059 41.3629351)));;;;;;;-1;0;-1;;;705607825;yes;;;;;;51;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1083277 41.3627266,2.1083746 41.3626473,2.1083833 41.3626341,2.1084082 41.3626437,2.1084406 41.3626563,2.1084657 41.362666,2.1085818 41.3627104,2.1085264 41.3627971,2.1084455 41.3627684,2.108454 41.3627555,2.108417 41.3627439,2.1084087 41.3627553,2.1083277 41.3627266)));;;;;;;-1;0;-1;;;705607826;yes;;;;;;198;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1084657 41.362666,2.1084925 41.3626225,2.1085435 41.3626406,2.1086127 41.3626653,2.1085818 41.3627104,2.1084657 41.362666)));;;;;;;-1;0;-1;;;705607827;yes;;;;;;60;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1085435 41.3626406,2.1086635 41.3624595,2.1086851 41.3624652,2.1087097 41.3625242,2.1086127 41.3626653,2.1085435 41.3626406)));;;;;;;-1;0;-1;;;705607828;yes;;;;;;137;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1084663 41.3626144,2.108531 41.3625231,2.108552 41.3624935,2.1085942 41.362434,2.1086635 41.3624595,2.1085435 41.3626406,2.1084925 41.3626225,2.1084663 41.3626144)));;;;;;;-1;0;-1;;;705607829;yes;;;;;;153;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1084023 41.3626054,2.1084676 41.3625068,2.1084925 41.3625115,2.1085079 41.3624791,2.1084894 41.3624739,2.1085311 41.3624109,2.1085942 41.362434,2.108552 41.3624935,2.1085356 41.3624895,2.1085171 41.3625207,2.108531 41.3625231,2.1084663 41.3626144,2.1084406 41.3626563,2.1084082 41.3626437,2.1084293 41.3626132,2.1084023 41.3626054)));;;;;;;-1;0;-1;;;705607830;yes;;;;;;132;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1158146 41.3668904,2.1158573 41.366848,2.1158865 41.3668631,2.1158424 41.3669057,2.1158146 41.3668904)));;;;;;;-1;0;-1;;;708912903;roof;;;;;;17;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.115893 41.3670673,2.1159152 41.3670441,2.1160102 41.3670995,2.1159887 41.3671209,2.115893 41.3670673)));;;;;;;-1;0;-1;;;708912904;yes;;;;;;31;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1158705 41.3672446,2.1160981 41.367007,2.1160603 41.3669849,2.1161062 41.3669386,2.1164512 41.3671311,2.1162158 41.3673737,2.1161816 41.3673558,2.1161498 41.367389,2.1158705 41.3672446)));;;;;;;-1;0;-1;;;708912905;civic;;;;;;1237;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1151654 41.3664475,2.1152363 41.3663763,2.1152995 41.3664108,2.1153084 41.3664032,2.115368 41.3664359,2.115353 41.3664509,2.1152811 41.366523,2.1152335 41.3664971,2.1152385 41.366491,2.1151654 41.3664475)));Casa del Director;;;;;;-1;0;-1;;;708912906;civic;;;;;;140;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1159046 41.3653461,2.1159865 41.3653202,2.1162715 41.3657921,2.1161822 41.3658232,2.1159046 41.3653461)));;;;;;;-1;0;-1;;;708916679;civic;;;Carrer de Rosalía de Castro;39;;452;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1153088 41.3656216,2.1153613 41.3656048,2.1153384 41.3655649,2.1153618 41.3655573,2.1153549 41.3655455,2.1153702 41.3655334,2.1153648 41.365528,2.1155041 41.3654059,2.115532 41.3653969,2.1158319 41.3659082,2.1158033 41.3659179,2.1157795 41.3658822,2.1157433 41.3658938,2.1157264 41.3658644,2.1155479 41.3659234,2.1155184 41.365873,2.1154633 41.365889,2.1154472 41.3658621,2.1153088 41.3656216)));;;;;;;-1;0;-1;;;708916680;civic;;;;;;1305;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1066495 41.3627337,2.1067167 41.3626435,2.1070088 41.3627608,2.1069567 41.3628281,2.1069406 41.3628489,2.1066495 41.3627337)));;;;;;;-1;0;-1;;;714624710;apartments;;;Carrer de Rodés;41;;315;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1121937 41.3637085,2.1122366 41.3635773,2.1123411 41.3635993,2.1122987 41.36373,2.1121937 41.3637085)));Can Llopis;;;;;;-1;0;-1;;;714757032;yes;;;Carrer d'Enric Prat de la Riba;64-74;;136;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1122984 41.363732,2.1122987 41.36373,2.1123411 41.3635993,2.1125224 41.3636363,2.1124894 41.3637354,2.1124421 41.3637267,2.1124349 41.3637446,2.1123972 41.3637369,2.1123922 41.3637507,2.1122984 41.363732)));Casa del Director de Cosme Toda;;;;;;-1;0;-1;;;714757045;yes;;;Carrer d'Enric Prat de la Riba;54-62;;216;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1114415 41.3635934,2.1114937 41.3634272,2.111571 41.3634408,2.111515 41.363605,2.1114415 41.3635934)));Can Batllori;;;;;;-1;0;-1;;;714757049;yes;;;Carrer d'Enric Prat de la Riba;76-82;;122;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1135794 41.3624105,2.1136533 41.362318,2.1138135 41.3623876,2.1137311 41.3624843,2.1135794 41.3624105)));;;;;;;-1;0;-1;;;714757052;house;;;Avinguda del Carrilet;174-186;;189;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.112581 41.3647081,2.1128387 41.3638912,2.1130389 41.3639331,2.1127891 41.3647259,2.112581 41.3647081)));Fàbrica Cosme Toda;;;;;;-1;0;-1;;;714757054;yes;;;Carrer d'Enric Prat de la Riba;54-62;;1597;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1055638 41.3640609,2.1056501 41.3638932,2.1058426 41.3639372,2.1057687 41.3641279,2.10563 41.3640979,2.1056347 41.3640886,2.1055777 41.3640771,2.1055854 41.3640667,2.1055638 41.3640609)));;;;;;;-1;0;-1;;;715917129;yes;;;;;;385;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1057687 41.3641279,2.1058426 41.3639372,2.1060198 41.3639776,2.1059428 41.3641684,2.1057687 41.3641279)));;;;;;;-1;0;-1;;;715917130;yes;;;;;;340;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1059428 41.3641684,2.1060198 41.3639776,2.1062047 41.3640192,2.1061386 41.36418,2.1061276 41.3642066,2.1059428 41.3641684)));;;;;;;-1;0;-1;;;715917131;yes;;;;;;353;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1061386 41.36418,2.1062047 41.3640192,2.1063849 41.3640632,2.1064511 41.3641511,2.1064335 41.3642194,2.1061821 41.3641847,2.1061386 41.36418)));;;;;;;-1;0;-1;;;715917132;yes;;;;;;380;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1061459 41.3642794,2.1061606 41.3642217,2.1061723 41.3642233,2.1061821 41.3641847,2.1064335 41.3642194,2.1063963 41.3643565,2.1061526 41.3643201,2.1061623 41.3642818,2.1061459 41.3642794)));;;;;;;-1;0;-1;;;715917133;yes;;;;;;332;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1061261 41.3643973,2.1061526 41.3643201,2.1063963 41.3643565,2.1063664 41.3644968,2.1062755 41.3644864,2.1062802 41.3644644,2.1062278 41.3644551,2.1062416 41.36441,2.1061261 41.3643973)));;;;;;;-1;0;-1;;;715917134;yes;;;;;;260;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1060876 41.364595,2.1061846 41.3644609,2.1062216 41.3644759,2.1062755 41.3644864,2.1063664 41.3644968,2.1063156 41.3646875,2.1060876 41.364595)));;;;;;;-1;0;-1;;;715917135;yes;;;;;;345;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1059243 41.3645245,2.106026 41.3643823,2.1061939 41.3644447,2.1061846 41.3644609,2.1060876 41.364595,2.1059243 41.3645245)));;;;;;;-1;0;-1;;;715917136;yes;;;;;;291;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1057548 41.364454,2.1058718 41.3642847,2.1059248 41.364307,2.1059287 41.3643026,2.1059941 41.36433,2.1059912 41.3643344,2.1060429 41.3643569,2.106026 41.3643823,2.1059243 41.3645245,2.1057548 41.364454)));;;;;;;-1;0;-1;;;715917137;yes;;;;;;349;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1055854 41.3643881,2.1057086 41.3642181,2.1057579 41.3642389,2.1057606 41.3642354,2.1058259 41.364261,2.1058236 41.3642645,2.1058718 41.3642847,2.1057548 41.364454,2.1055854 41.3643881)));;;;;;;-1;0;-1;;;715917138;yes;;;;;;339;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1054184 41.364319,2.1054583 41.3642453,2.1054724 41.3642192,2.1055102 41.3641494,2.1055324 41.3641594,2.1055384 41.3641499,2.10559 41.36417,2.1055947 41.3641635,2.1056611 41.3641931,2.1056584 41.3641977,2.1057086 41.3642181,2.1055854 41.3643881,2.1054184 41.364319)));;;;;;;-1;0;-1;;;715917139;yes;;;;;;369;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1052689 41.3642566,2.1053064 41.3641886,2.1053624 41.364091,2.1054036 41.3641066,2.1054083 41.3641005,2.1054432 41.3641111,2.1054398 41.3641172,2.1054754 41.3641302,2.1054734 41.3641343,2.1055102 41.3641494,2.1054724 41.3642192,2.1054217 41.3642057,2.1054077 41.3642309,2.1054583 41.3642453,2.1054184 41.364319,2.1052689 41.3642566)));;;;;;;-1;0;-1;;;715917140;yes;;;;;;275;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1050657 41.364174,2.1051726 41.3640211,2.1053604 41.3640822,2.1053624 41.364091,2.1052689 41.3642566,2.1050657 41.364174)));;;;;;;-1;0;-1;;;715917141;yes;;;;;;369;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1051268 41.3639966,2.1051575 41.3639424,2.1054011 41.3640234,2.1053624 41.364091,2.1053604 41.3640822,2.1051726 41.3640211,2.1051376 41.3640097,2.1051425 41.3640014,2.1051268 41.3639966)));;;;;;;-1;0;-1;;;715917142;yes;;;;;;164;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1048302 41.3640279,2.1048867 41.3639291,2.1050372 41.363977,2.1050439 41.3639693,2.105087 41.3639828,2.1050821 41.3639922,2.1050945 41.3639959,2.1050996 41.3639882,2.1051268 41.3639966,2.1051425 41.3640014,2.1051376 41.3640097,2.1051726 41.3640211,2.1050657 41.364174,2.1048547 41.3640857,2.1048302 41.3640279)));;;;;;;-1;0;-1;;;715917143;yes;;;;;;450;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1049323 41.3638497,2.1049992 41.3638139,2.1050824 41.3637904,2.1051162 41.3637834,2.1051524 41.3637834,2.1051898 41.363786,2.1054931 41.3638567,2.1054945 41.363857,2.1054011 41.3640234,2.1051575 41.3639424,2.1049507 41.3638736,2.1049323 41.3638497)));;;;;;;-1;0;-1;;;715917144;yes;;;;;;686;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1054011 41.3640234,2.1054931 41.3638567,2.1056501 41.3638932,2.1055638 41.3640609,2.1055237 41.3640507,2.1055143 41.3640682,2.1054338 41.3640454,2.1054408 41.3640331,2.1054011 41.3640234)));;;;;;;-1;0;-1;;;715917145;yes;;;;;;292;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.106912 41.3637091,2.1070664 41.3635924,2.1071589 41.363626,2.1071539 41.3636344,2.1071437 41.3636313,2.1071335 41.3636328,2.1070603 41.3637473,2.1070593 41.3637541,2.1070685 41.3637579,2.1070644 41.363764,2.106912 41.3637091)));;;;;;;-1;0;-1;;;715920841;yes;;;;;;176;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1068113 41.3637831,2.106912 41.3637091,2.1070644 41.363764,2.1071305 41.3637884,2.1071681 41.3638022,2.1071518 41.3638296,2.1071833 41.3638403,2.1072006 41.3638151,2.1072646 41.3638403,2.107225 41.3639013,2.1068113 41.3637831)));;;;;;;-1;0;-1;;;715920842;yes;;;;;;316;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.106729 41.3638624,2.106731 41.3638403,2.1068113 41.3637831,2.107225 41.3639013,2.1071884 41.3639578,2.106729 41.3638624)));;;;;;;-1;0;-1;;;715920843;yes;;;;;;342;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1070593 41.3637541,2.1070603 41.3637473,2.1071335 41.3636328,2.1071437 41.3636313,2.1071539 41.3636344,2.1071589 41.363626,2.1071857 41.3636367,2.1072179 41.3636496,2.1072037 41.3636725,2.1072646 41.3636939,2.1072789 41.3636687,2.1073592 41.3636992,2.1072646 41.3638403,2.1072006 41.3638151,2.1071874 41.3638106,2.1072016 41.3637869,2.1071447 41.3637663,2.1071305 41.3637884,2.1070644 41.363764,2.1070685 41.3637579,2.1070593 41.3637541)));;;;;;;-1;0;-1;;;715920844;yes;;;;;;313;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1071857 41.3636367,2.1072169 41.3635878,2.1073907 41.3636488,2.1073592 41.3636992,2.1072789 41.3636687,2.1072179 41.3636496,2.1071857 41.3636367)));;;;;;;-1;0;-1;;;715920845;yes;;;;;;98;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1071213 41.3635535,2.1071722 41.3635146,2.1072181 41.3635311,2.1074201 41.3636038,2.1073907 41.3636488,2.1072169 41.3635878,2.1071213 41.3635535)));;;;;;;-1;0;-1;;;715920846;yes;;;;;;136;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1072181 41.3635311,2.1072504 41.3634826,2.1074537 41.3635558,2.1074201 41.3636038,2.1072181 41.3635311)));;;;;;;-1;0;-1;;;715920847;yes;;;;;;113;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1072999 41.3634218,2.1075034 41.3632578,2.1075653 41.3631894,2.1076662 41.3632319,2.1074981 41.3634922,2.1072999 41.3634218)));;;;;;;-1;0;-1;;;715926211;yes;;;;;;439;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1075653 41.3631894,2.1076662 41.3630924,2.107737 41.3631163,2.1076662 41.3632319,2.1075653 41.3631894)));;;;;;;-1;0;-1;;;715926212;yes;;;;;;111;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076662 41.3630924,2.1076998 41.3630473,2.1077688 41.3630685,2.107737 41.3631163,2.1076662 41.3630924)));;;;;;;-1;0;-1;;;715926213;yes;;;;;;37;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076998 41.3630473,2.1077387 41.3629981,2.1077989 41.3630194,2.1077688 41.3630685,2.1076998 41.3630473)));;;;;;;-1;0;-1;;;715926214;yes;;;;;;36;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1077387 41.3629981,2.1077777 41.3629437,2.1078396 41.3629622,2.1077989 41.3630194,2.1077387 41.3629981)));;;;;;;-1;0;-1;;;715926215;yes;;;;;;39;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1070602 41.3628675,2.1071123 41.3627976,2.1072733 41.36286,2.1072242 41.3629338,2.1070602 41.3628675)));;;;;;;-1;0;-1;;;715926216;yes;;;;;;139;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1071123 41.3627976,2.1071795 41.3627006,2.107337 41.362767,2.1072733 41.36286,2.1071123 41.3627976)));;;;;;;-1;0;-1;;;715926217;yes;;;;;;180;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1072733 41.36286,2.107337 41.362767,2.1074415 41.3628095,2.1073777 41.3629051,2.1072733 41.36286)));;;;;;;-1;0;-1;;;715926218;yes;;;;;;117;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1073777 41.3629051,2.1074415 41.3628095,2.1075459 41.3628547,2.1074822 41.3629463,2.1073777 41.3629051)));;;;;;;-1;0;-1;;;715926219;yes;;;;;;116;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1074446 41.3630019,2.1074822 41.3629463,2.1075459 41.3628547,2.1077248 41.3629257,2.1076664 41.3630063,2.1076127 41.3630702,2.1074446 41.3630019)));;;;;;;-1;0;-1;;;715926220;yes;;;;;;307;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.107197 41.3633769,2.1072461 41.3633392,2.1072262 41.3633226,2.1072566 41.3632998,2.1072776 41.3633147,2.107301 41.3632972,2.1074282 41.3631105,2.1075333 41.3631526,2.1074235 41.3632639,2.1074014 41.3632832,2.1072402 41.3634102,2.107197 41.3633769)));;;;;;;-1;0;-1;;;715926221;yes;;;;;;260;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1078056 41.3631743,2.1078849 41.3630533,2.1079659 41.3630332,2.1080951 41.3630812,2.1080362 41.3631705,2.1080159 41.3632012,2.1080038 41.3632196,2.1079711 41.3632074,2.1079684 41.3632115,2.1079749 41.3632139,2.1079629 41.3632323,2.1078056 41.3631743)));;;;;;;-1;0;-1;;;715927071;yes;;;;;;322;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1077427 41.3632707,2.1078056 41.3631743,2.1079629 41.3632323,2.1079874 41.3632435,2.107972 41.3632642,2.107917 41.3632451,2.1079083 41.3632571,2.1079633 41.3632773,2.1079574 41.3632864,2.1079257 41.3633356,2.1077427 41.3632707)));;;;;;;-1;0;-1;;;715927072;yes;;;;;;191;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1080362 41.3631705,2.1080951 41.3630812,2.1082328 41.3631338,2.108259 41.3631962,2.108206 41.3632727,2.1080887 41.363229,2.1081088 41.3631993,2.1080362 41.3631705)));;;;;;;-1;0;-1;;;715927073;yes;;;;;;227;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1079874 41.3632435,2.1080038 41.3632196,2.1080159 41.3632012,2.1080887 41.363229,2.108206 41.3632727,2.1081765 41.363318,2.1079874 41.3632435)));;;;;;;-1;0;-1;;;715927074;yes;;;;;;96;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1079574 41.3632864,2.1079633 41.3632773,2.107972 41.3632642,2.1079874 41.3632435,2.1081765 41.363318,2.108147 41.3633618,2.1080293 41.363315,2.1079574 41.3632864)));;;;;;;-1;0;-1;;;715927075;yes;;;;;;97;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1079988 41.3633623,2.1080293 41.363315,2.108147 41.3633618,2.1081182 41.3634051,2.1079988 41.3633623)));;;;;;;-1;0;-1;;;715927076;yes;;;;;;62;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1078982 41.3633794,2.1079257 41.3633356,2.1079988 41.3633623,2.1081182 41.3634051,2.1080866 41.3634529,2.1080199 41.3634269,2.107998 41.3634183,2.1079424 41.3633967,2.1078982 41.3633794)));;;;;;;-1;0;-1;;;715927077;yes;;;;;;100;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1078654 41.3634267,2.1078761 41.3634106,2.1079203 41.3634272,2.1079424 41.3633967,2.107998 41.3634183,2.1079847 41.3634343,2.1080082 41.3634433,2.1080199 41.3634269,2.1080866 41.3634529,2.1080538 41.3635017,2.1078654 41.3634267)));;;;;;;-1;0;-1;;;715927078;yes;;;;;;86;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.107801 41.3635239,2.107828 41.3634832,2.1078448 41.3634578,2.1078654 41.3634267,2.1080538 41.3635017,2.1079881 41.3635968,2.107801 41.3635239)));;;;;;;-1;0;-1;;;715927079;yes;;;;;;212;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1077581 41.3635903,2.107801 41.3635239,2.1079881 41.3635968,2.1079472 41.3636582,2.1077581 41.3635903)));;;;;;;-1;0;-1;;;715927080;yes;;;;;;139;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076997 41.3635682,2.1077668 41.3634615,2.1078169 41.3634793,2.107828 41.3634832,2.107801 41.3635239,2.1077581 41.3635903,2.1076997 41.3635682)));;;;;;;-1;0;-1;;;715927081;yes;;;;;;73;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.107638 41.363546,2.1077044 41.3634378,2.1077668 41.3634615,2.1076997 41.3635682,2.107638 41.363546)));;;;;;;-1;0;-1;;;715927082;yes;;;;;;76;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076032 41.3634836,2.1076488 41.3634172,2.1077044 41.3634378,2.107638 41.363546,2.1076307 41.363544,2.1076032 41.3634836)));;;;;;;-1;0;-1;;;715927083;yes;;;;;;60;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076488 41.3634172,2.1077071 41.3633241,2.1077608 41.3633432,2.1077427 41.3633684,2.107809 41.3633935,2.1078251 41.3633669,2.1078426 41.3633734,2.107852 41.3633563,2.1077675 41.3633286,2.1077701 41.3633241,2.1077406 41.3633145,2.1077433 41.36331,2.1077373 41.3633085,2.1077413 41.3633029,2.1077252 41.3632974,2.1077427 41.3632707,2.1079257 41.3633356,2.1078982 41.3633794,2.1078761 41.3634106,2.1078654 41.3634267,2.1078448 41.3634578,2.1078359 41.3634529,2.1078169 41.3634793,2.1077668 41.3634615,2.1077044 41.3634378,2.1076488 41.3634172)));;;;;;;-1;0;-1;;;715927084;yes;;;;;;258;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1074139 41.3637763,2.1074455 41.363729,2.1076241 41.3637947,2.1075937 41.363842,2.1074139 41.3637763)));;;;;;;-1;0;-1;;;715927534;yes;;;;;;98;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1073824 41.3638236,2.1074139 41.3637763,2.1075937 41.363842,2.1075895 41.3638483,2.1075622 41.3638893,2.1073824 41.3638236)));;;;;;;-1;0;-1;;;715927535;yes;;;;;;98;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1073217 41.3639191,2.1073824 41.3638236,2.1075622 41.3638893,2.1075003 41.3639866,2.1073217 41.3639191)));;;;;;;-1;0;-1;;;715927536;yes;;;;;;198;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.107282 41.3639787,2.1073217 41.3639191,2.1075003 41.3639866,2.1074929 41.3639983,2.107477 41.3640234,2.107282 41.3639787)));;;;;;;-1;0;-1;;;715927537;yes;;;;;;100;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1074929 41.3639983,2.1075622 41.3638893,2.1075895 41.3638483,2.1077747 41.363913,2.1077315 41.3639805,2.1076439 41.3640102,2.1074929 41.3639983)));;;;;;;-1;0;-1;;;715927538;yes;;;;;;256;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1075895 41.3638483,2.1075937 41.363842,2.1076241 41.3637947,2.107686 41.363821,2.107672 41.363842,2.107721 41.3638587,2.1077338 41.3638394,2.1078062 41.3638674,2.1077747 41.363913,2.1075895 41.3638483)));;;;;;;-1;0;-1;;;715927539;yes;;;;;;93;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076241 41.3637947,2.107642 41.3637689,2.1076533 41.3637526,2.1078366 41.363821,2.1078062 41.3638674,2.1077338 41.3638394,2.107686 41.363821,2.1076241 41.3637947)));;;;;;;-1;0;-1;;;715927540;yes;;;;;;96;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076533 41.3637526,2.1076854 41.3637031,2.1078716 41.363771,2.1078366 41.363821,2.1076533 41.3637526)));;;;;;;-1;0;-1;;;715927541;yes;;;;;;107;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1076854 41.3637031,2.1077175 41.3636536,2.1079066 41.3637202,2.1078716 41.363771,2.1076854 41.3637031)));;;;;;;-1;0;-1;;;715927542;yes;;;;;;108;DIS_1;Districte I;BAR_03;Sant Josep
MULTIPOLYGON (((2.1074735 41.3636843,2.1075389 41.363587,2.1077175 41.3636536,2.1076854 41.3637031,2.1076533 41.3637526,2.1076303 41.363743,2.1076241 41.3637404,2.1076323 41.3637299,2.1076007 41.3637193,2.1075949 41.363729,2.1075634 41.3637167,2.1075716 41.3637062,2.107547 41.3636975,2.1075412 41.3637097,2.1074735 41.3636843)));;;;;;;-1;0;-1;;;715927543;yes;;;;;;196;DIS_1;Districte I;BAR_03;Sant Josep
