WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;building;building:material;access:roof;addr:street;addr:housenumber;roof:material;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1184294 41.3701111,2.1184377 41.370099,2.118463 41.370062,2.1186895 41.3702001,2.1186948 41.370212,2.1187355 41.3702386,2.118695 41.3702851,2.1185725 41.3702056,2.1185554 41.3701943,2.1185341 41.3701802,2.118519 41.3701703,2.1184923 41.3701526,2.1184462 41.3701223,2.1184294 41.3701111)));;;;;;;-1;0;-1;;;804768112;yes;;;;;;190;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1185161 41.3702545,2.1185725 41.3702056,2.118695 41.3702851,2.1186488 41.3703462,2.118578 41.3702997,2.1185957 41.3702838,2.1185762 41.3702745,2.1185621 41.3702851,2.1185161 41.3702545)));;;;;;;-1;0;-1;;;804768113;yes;;;;;;103;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1184471 41.3703116,2.1184628 41.3702986,2.1185161 41.3702545,2.1185621 41.3702851,2.118578 41.3702997,2.1186488 41.3703462,2.1185939 41.3704073,2.1185456 41.3703758,2.1185265 41.3703634,2.1184781 41.3703319,2.1184471 41.3703116)));;;;;;;-1;0;-1;;;804768114;yes;;;;;;130;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.11844 41.3704723,2.1185456 41.3703758,2.1185939 41.3704073,2.1185001 41.3705095,2.11844 41.3704723)));;;;;;;-1;0;-1;;;804768115;yes;;;;;;82;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1183373 41.370402,2.1184166 41.3703367,2.1184471 41.3703116,2.1184781 41.3703319,2.1184594 41.3703435,2.1185072 41.3703767,2.1185265 41.3703634,2.1185456 41.3703758,2.11844 41.3704723,2.1183373 41.370402)));;;;;;;-1;0;-1;;;804768116;yes;;;;;;143;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1181781 41.370301,2.1182595 41.3702306,2.1182825 41.3702452,2.118325 41.3702094,2.1183037 41.3701921,2.1184134 41.3700939,2.1184377 41.370099,2.1184294 41.3701111,2.1184028 41.3701284,2.1184241 41.370143,2.1184462 41.3701223,2.1184923 41.3701526,2.1184754 41.3701695,2.1184984 41.3701855,2.118519 41.3701703,2.1185341 41.3701802,2.1185249 41.3701935,2.1185426 41.3702054,2.1185554 41.3701943,2.1185725 41.3702056,2.1185161 41.3702545,2.1184628 41.3702986,2.11844 41.3702838,2.1183904 41.3703209,2.1184166 41.3703367,2.1183373 41.370402,2.1181781 41.370301)));;;;;;;-1;0;-1;;;804768117;yes;;;;;;482;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1188479 41.3698374,2.1189337 41.3697858,2.1190133 41.3698309,2.119031 41.369892,2.1190133 41.3699199,2.1188479 41.3698374)));;;;;;;-1;0;-1;;;804768118;yes;;;;;;113;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1188169 41.3698561,2.1188479 41.3698374,2.1190133 41.3699199,2.1189726 41.3699664,2.1189125 41.3699318,2.1189266 41.3699106,2.1189036 41.369896,2.1188877 41.3699186,2.1188204 41.369888,2.1188364 41.3698668,2.1188169 41.3698561)));;;;;;;-1;0;-1;;;804768119;yes;;;;;;89;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1186242 41.3700497,2.1186647 41.3699996,2.1188611 41.3700939,2.1188204 41.370139,2.118727 41.3700965,2.1187337 41.3700872,2.1187001 41.3700713,2.1186899 41.3700796,2.1186242 41.3700497)));;;;;;;-1;0;-1;;;804768120;yes;;;;;;117;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1186435 41.3699916,2.1187373 41.3699093,2.118762 41.3699213,2.1188082 41.3699436,2.1188433 41.3699607,2.1189372 41.3700062,2.1188611 41.3700939,2.1186647 41.3699996,2.1186435 41.3699916)));;;;;;;-1;0;-1;;;804768121;yes;;;;;;241;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.118762 41.3699213,2.1187992 41.36988,2.1188204 41.369888,2.1188877 41.3699186,2.1189125 41.3699318,2.1189726 41.3699664,2.1189372 41.3700062,2.1188433 41.3699607,2.1188558 41.3699478,2.118824 41.3699332,2.1188082 41.3699436,2.118762 41.3699213)));;;;;;;-1;0;-1;;;804768122;yes;;;;;;94;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1203361 41.3713298,2.1205694 41.3709454,2.1206554 41.3709746,2.1208184 41.3710276,2.1205855 41.3714144,2.1203361 41.3713298)));;;;;;;-1;0;-1;;;804772035;yes;;;;;;1073;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1196682 41.3707783,2.1197594 41.3706998,2.1201188 41.3709313,2.1200276 41.3710138,2.119778 41.3708503,2.1196682 41.3707783)));;;;;;;-1;0;-1;;;804772036;yes;;;;;;467;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1197594 41.3706998,2.1198174 41.3706518,2.1201027 41.3708399,2.120168 41.370886,2.1201188 41.3709313,2.1197594 41.3706998)));;;;;;;-1;0;-1;;;804772037;yes;;;;;;274;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1196226 41.3708226,2.1196682 41.3707783,2.119778 41.3708503,2.1197299 41.370891,2.1196226 41.3708226)));;;;;;;-1;0;-1;;;804772038;yes;;;;;;73;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1195743 41.3708669,2.1196226 41.3708226,2.1197299 41.370891,2.1198184 41.3709474,2.1197737 41.3709848,2.1196933 41.3709372,2.1195743 41.3708669)));;;;;;;-1;0;-1;;;804772039;yes;;;;;;127;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1193758 41.3710259,2.1195234 41.3709051,2.1196655 41.3709836,2.1196816 41.3709675,2.1197115 41.3709952,2.1195023 41.3711686,2.1193758 41.3710964,2.1193758 41.3710259)));;;;;;;-1;0;-1;;;804772040;yes;;;;;;445;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1195394 41.3708951,2.1195743 41.3708669,2.1196933 41.3709372,2.1196575 41.3709692,2.1195394 41.3708951)));;;;;;;-1;0;-1;;;804772041;yes;;;;;;57;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1196098 41.3712481,2.1197849 41.3710957,2.119876 41.3711553,2.1198647 41.371166,2.1197126 41.3713095,2.1196098 41.3712481)));;;;;;;-1;0;-1;;;804772042;yes;;;;;;233;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1197126 41.3713095,2.1198647 41.371166,2.1199274 41.3711886,2.1197639 41.3713428,2.1197126 41.3713095)));;;;;;;-1;0;-1;;;804772043;yes;;;;;;120;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1197639 41.3713428,2.1199274 41.3711886,2.1200021 41.3712078,2.11982 41.3713831,2.1197639 41.3713428)));;;;;;;-1;0;-1;;;804772044;yes;;;;;;148;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.11982 41.3713831,2.1200021 41.3712078,2.1200792 41.3712324,2.1200678 41.3712425,2.1198737 41.3714164,2.11982 41.3713831)));;;;;;;-1;0;-1;;;804772045;yes;;;;;;161;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1198737 41.3714164,2.1200678 41.3712425,2.1200955 41.3712604,2.1201095 41.3712446,2.1201399 41.3712622,2.1199227 41.3714514,2.1198737 41.3714164)));;;;;;;-1;0;-1;;;804772046;yes;;;;;;154;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1199227 41.3714514,2.1201399 41.3712622,2.1201959 41.371299,2.1199764 41.3714847,2.1199227 41.3714514)));;;;;;;-1;0;-1;;;804772047;yes;;;;;;167;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1199764 41.3714847,2.1201959 41.371299,2.1202403 41.3713375,2.1202262 41.3713497,2.120202 41.3713707,2.1200278 41.3715215,2.1199764 41.3714847)));;;;;;;-1;0;-1;;;804772048;yes;;;;;;158;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1200278 41.3715215,2.120202 41.3713707,2.1202356 41.3713936,2.1202706 41.3713638,2.1202893 41.3713761,2.1202679 41.3713941,2.1200792 41.371553,2.1200278 41.3715215)));;;;;;;-1;0;-1;;;804772049;yes;;;;;;135;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1202262 41.3713497,2.1202403 41.3713375,2.12028 41.3713095,2.1203361 41.3713298,2.1205855 41.3714144,2.1205555 41.3714654,2.1204159 41.3714186,2.1202893 41.3713761,2.1202706 41.3713638,2.1202262 41.3713497)));;;;;;;-1;0;-1;;;804772050;yes;;;;;;182;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.120315 41.371511,2.1203383 41.3714829,2.1203874 41.3714952,2.1204131 41.3714532,2.1203897 41.3714514,2.1204159 41.3714186,2.1205555 41.3714654,2.1204621 41.3716074,2.1203759 41.3715509,2.1203363 41.371525,2.120315 41.371511)));;;;;;;-1;0;-1;;;804772051;yes;;;;;;205;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1202379 41.3716617,2.1203588 41.3715646,2.1203759 41.3715509,2.1204621 41.3716074,2.1204154 41.3717037,2.1203197 41.3717178,2.1202379 41.3716617)));;;;;;;-1;0;-1;;;804772052;yes;;;;;;199;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1201912 41.3716301,2.120315 41.371511,2.1203363 41.371525,2.1203243 41.3715355,2.1203588 41.3715646,2.1202379 41.3716617,2.1201912 41.3716301)));;;;;;;-1;0;-1;;;804772053;yes;;;;;;93;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1201329 41.3715933,2.1202963 41.3714497,2.1203383 41.3714829,2.120315 41.371511,2.1201912 41.3716301,2.1201329 41.3715933)));;;;;;;-1;0;-1;;;804772054;yes;;;;;;122;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1200792 41.371553,2.1202679 41.3713941,2.1203173 41.3714251,2.1202963 41.3714497,2.1201329 41.3715933,2.1200792 41.371553)));;;;;;;-1;0;-1;;;804772055;yes;;;;;;145;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1204102 41.3709119,2.1204896 41.3708288,2.1205406 41.3707753,2.120558 41.3707571,2.1206045 41.3707084,2.1207189 41.370768,2.1205733 41.370923,2.1205335 41.3709653,2.1204102 41.3709119)));;;;;;;-1;0;-1;;;804772056;yes;;;;;;321;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1204271 41.3707943,2.1205438 41.3706681,2.1206045 41.3707084,2.120558 41.3707571,2.1205275 41.3707452,2.1205088 41.3707593,2.1205406 41.3707753,2.1204896 41.3708288,2.1204271 41.3707943)));;;;;;;-1;0;-1;;;804772057;yes;;;;;;104;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1205733 41.370923,2.1207189 41.370768,2.120768 41.3707996,2.1207105 41.3708601,2.1206232 41.370952,2.1205733 41.370923)));;;;;;;-1;0;-1;;;804772058;yes;;;;;;112;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1207105 41.3708601,2.120768 41.3707996,2.1208637 41.3708434,2.1208894 41.37091,2.1208847 41.3709275,2.1207334 41.370869,2.1207105 41.3708601)));;;;;;;-1;0;-1;;;804772059;yes;;;;;;104;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1206956 41.370924,2.1207334 41.370869,2.1208847 41.3709275,2.120852 41.3709783,2.1206956 41.370924)));;;;;;;-1;0;-1;;;804772060;yes;;;;;;94;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1206554 41.3709746,2.1206875 41.3709205,2.1206956 41.370924,2.120852 41.3709783,2.1208184 41.3710276,2.1206554 41.3709746)));;;;;;;-1;0;-1;;;804772061;yes;;;;;;95;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1202429 41.3708211,2.1202549 41.3707979,2.1203268 41.3707306,2.1204494 41.3706158,2.1205438 41.3706681,2.1204271 41.3707943,2.1203488 41.3708852,2.1202429 41.3708211)));;;;;;;-1;0;-1;;;804772062;yes;;;;;;313;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.120267 41.3706983,2.1203877 41.3705836,2.1204494 41.3706158,2.1203268 41.3707306,2.120267 41.3706983)));;;;;;;-1;0;-1;;;804772063;yes;;;;;;101;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1201441 41.3707376,2.1201792 41.3707011,2.1203233 41.3705514,2.1203877 41.3705836,2.120267 41.3706983,2.1202049 41.3707707,2.1201441 41.3707376)));;;;;;;-1;0;-1;;;804772064;yes;;;;;;156;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1201222 41.3706721,2.1201788 41.3706059,2.1202643 41.3705212,2.1203233 41.3705514,2.1201792 41.3707011,2.1201222 41.3706721)));;;;;;;-1;0;-1;;;804772065;yes;;;;;;124;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1199022 41.3705815,2.1199934 41.370503,2.1201788 41.3706059,2.1201222 41.3706721,2.1201007 41.3706963,2.1199022 41.3705815)));;;;;;;-1;0;-1;;;804772066;yes;;;;;;237;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1199934 41.370503,2.12009 41.3704225,2.1202643 41.3705212,2.1201788 41.3706059,2.1199934 41.370503)));;;;;;;-1;0;-1;;;804772067;yes;;;;;;223;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1223947 41.3705527,2.1225959 41.3703926,2.122707 41.3704664,2.1227199 41.3704749,2.1228012 41.3704093,2.1228764 41.3704612,2.1228927 41.3704521,2.1229516 41.3704856,2.1228969 41.3705292,2.1228515 41.3705652,2.1226199 41.3707617,2.1223967 41.3706122,2.1223947 41.3705527)));Mare de Déu dels Desemparats;;;;;;-1;0;-1;;;804772522;yes;;;;;;1005;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1226199 41.3707617,2.1228515 41.3705652,2.1229029 41.3706031,2.1227828 41.3707047,2.1227618 41.3706895,2.1227406 41.3707102,2.1227601 41.3707228,2.1227399 41.3707399,2.1227212 41.3707279,2.1226963 41.3707465,2.122717 41.37076,2.1226732 41.3707968,2.1226199 41.3707617)));;;;;;;-1;0;-1;;;804772523;yes;;;;;;160;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1225959 41.3703926,2.1226935 41.3703117,2.1228053 41.3703956,2.122707 41.3704664,2.1225959 41.3703926)));;;;;;;-1;0;-1;;;804772524;yes;;;;;;150;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1226732 41.3707968,2.122717 41.37076,2.1227238 41.3707655,2.1227468 41.3707462,2.1227399 41.3707399,2.1227601 41.3707228,2.122769 41.3707283,2.1227911 41.370709,2.1227828 41.3707047,2.1229029 41.3706031,2.122953 41.3706393,2.1228048 41.3707657,2.1227256 41.3708332,2.1226732 41.3707968)));;;;;;;-1;0;-1;;;804772525;yes;;;;;;164;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1227256 41.3708332,2.1228048 41.3707657,2.1228743 41.3708146,2.1230247 41.3706858,2.1231264 41.3707549,2.1229238 41.3709288,2.1228654 41.3709315,2.1227256 41.3708332)));;;;;;;-1;0;-1;;;804772526;yes;;;;;;408;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1229937 41.3704539,2.1230934 41.3703683,2.1231858 41.3702891,2.1232118 41.3703075,2.1232394 41.3703269,2.1232901 41.3703627,2.1233453 41.3704017,2.1234602 41.3704828,2.1232691 41.3706384,2.1229937 41.3704539)));;;;;;;-1;0;-1;;;804772527;yes;;;;;;746;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1229516 41.3704856,2.1229937 41.3704539,2.1232691 41.3706384,2.1232214 41.3706773,2.1231785 41.3706469,2.1230148 41.3705305,2.1229516 41.3704856)));;;;;;;-1;0;-1;;;804772528;yes;;;;;;168;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228969 41.3705292,2.1229516 41.3704856,2.1230148 41.3705305,2.1229846 41.370553,2.1230811 41.3706171,2.1230933 41.3706072,2.1231644 41.3706575,2.1231785 41.3706469,2.1232214 41.3706773,2.1231736 41.3707193,2.1228969 41.3705292)));;;;;;;-1;0;-1;;;804772529;yes;;;;;;150;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228515 41.3705652,2.1228969 41.3705292,2.1231736 41.3707193,2.1231264 41.3707549,2.1230247 41.3706858,2.122953 41.3706393,2.1229029 41.3706031,2.1228515 41.3705652)));;;;;;;-1;0;-1;;;804772530;yes;;;;;;178;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228362 41.3701884,2.1229337 41.3701122,2.1230323 41.3701813,2.1231142 41.3702388,2.1231419 41.3702583,2.1231858 41.3702891,2.1230934 41.3703683,2.1228362 41.3701884)));;;;;;;-1;0;-1;;;804772531;yes;;;;;;341;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.118783 41.3706945,2.1190167 41.3704946,2.1191245 41.3705602,2.1191093 41.3705736,2.1188866 41.3707692,2.118783 41.3706945)));;;;;;;-1;0;-1;;;804876019;yes;;;;;;355;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1188866 41.3707692,2.1191093 41.3705736,2.119222 41.3706426,2.1189984 41.3708379,2.1188866 41.3707692)));;;;;;;-1;0;-1;;;804876020;yes;;;;;;347;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1189984 41.3708379,2.119222 41.3706426,2.1192363 41.3706289,2.1192586 41.3706472,2.1192241 41.3706685,2.1192403 41.3706823,2.1192647 41.3706594,2.119283 41.3706716,2.1192647 41.3706884,2.119283 41.3707036,2.1193033 41.3706868,2.1193406 41.3707062,2.1193084 41.3707374,2.1191102 41.3709126,2.1189984 41.3708379)));;;;;;;-1;0;-1;;;804876021;yes;;;;;;359;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1191102 41.3709126,2.1193084 41.3707374,2.1193542 41.3707708,2.1192988 41.3708206,2.1192522 41.3708626,2.119161 41.3709447,2.1191102 41.3709126)));;;;;;;-1;0;-1;;;804876022;yes;;;;;;138;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1192988 41.3708206,2.1193542 41.3707708,2.1193887 41.3707372,2.1194245 41.3707626,2.1194687 41.3707939,2.1195005 41.3708165,2.119407 41.3708958,2.1192988 41.3708206)));;;;;;;-1;0;-1;;;804876023;yes;;;;;;148;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1192522 41.3708626,2.1192988 41.3708206,2.119407 41.3708958,2.1193623 41.370937,2.1193182 41.3709072,2.1192853 41.370885,2.1192522 41.3708626)));;;;;;;-1;0;-1;;;804876024;yes;;;;;;74;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.119161 41.3709447,2.1192522 41.3708626,2.1192853 41.370885,2.1192566 41.3709096,2.1192728 41.3709172,2.1192403 41.3709447,2.1192566 41.3709553,2.1193182 41.3709072,2.1193623 41.370937,2.1192668 41.3710163,2.119161 41.3709447)));;;;;;;-1;0;-1;;;804876025;yes;;;;;;124;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.118726 41.3706579,2.118897 41.3705129,2.1189618 41.370458,2.1189723 41.370465,2.1190167 41.3704946,2.118783 41.3706945,2.118726 41.3706579)));;;;;;;-1;0;-1;;;804876026;yes;;;;;;184;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1187667 41.3703268,2.1188094 41.3702857,2.1188744 41.3703238,2.1188541 41.3703406,2.1188765 41.3703558,2.1189009 41.3703406,2.1189374 41.370365,2.1189192 41.3703802,2.1189557 41.3704062,2.1189781 41.3703924,2.1190492 41.3704382,2.119033 41.370455,2.1190533 41.3704672,2.1190167 41.3704946,2.1189723 41.370465,2.1188709 41.3703969,2.1188312 41.3703702,2.1187667 41.3703268)));;;;;;;-1;0;-1;;;804876027;yes;;;;;;156;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1186793 41.3706274,2.1187137 41.3705967,2.118738 41.3705751,2.1187917 41.3705273,2.1188216 41.3705007,2.1188053 41.3704916,2.1188358 41.3704718,2.1188521 41.3704827,2.118897 41.3705129,2.118726 41.3706579,2.1186793 41.3706274)));;;;;;;-1;0;-1;;;804876028;yes;;;;;;122;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1187342 41.3703696,2.1187667 41.3703268,2.1188312 41.3703702,2.1188195 41.3703802,2.1188582 41.3704077,2.1188709 41.3703969,2.1189618 41.370458,2.118897 41.3705129,2.1188521 41.3704827,2.1188826 41.370458,2.1188643 41.3704474,2.1188541 41.370458,2.1187342 41.3703696)));;;;;;;-1;0;-1;;;804876029;yes;;;;;;124;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1185756 41.3705602,2.1186935 41.370426,2.1187606 41.3704672,2.1187362 41.3704916,2.1187917 41.3705273,2.118738 41.3705751,2.118724 41.3705633,2.1186976 41.3705877,2.1187137 41.3705967,2.1186793 41.3706274,2.1185756 41.3705602)));;;;;;;-1;0;-1;;;804876030;yes;;;;;;197;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1186935 41.370426,2.1187342 41.3703696,2.1188541 41.370458,2.1188358 41.3704718,2.1188053 41.3704916,2.1187606 41.3704672,2.1186935 41.370426)));;;;;;;-1;0;-1;;;804876031;yes;;;;;;82;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1188094 41.3702857,2.118846 41.3702368,2.1191859 41.3704622,2.1192119 41.3704794,2.1191671 41.3705175,2.1190492 41.3704382,2.1189781 41.3703924,2.1189374 41.370365,2.1189009 41.3703406,2.1188744 41.3703238,2.1188094 41.3702857)));;;;;;;-1;0;-1;;;804876032;yes;;;;;;228;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.118846 41.3702368,2.1189131 41.3701728,2.119109 41.3702658,2.1193066 41.3703596,2.1193501 41.3703802,2.1192485 41.3704702,2.1192078 41.3704474,2.1191859 41.3704622,2.118846 41.3702368)));;;;;;;-1;0;-1;;;804876033;yes;;;;;;521;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1189131 41.3701728,2.1189435 41.3701331,2.1190386 41.3701782,2.1191105 41.3702124,2.1191428 41.3702277,2.119109 41.3702658,2.1189131 41.3701728)));;;;;;;-1;0;-1;;;804876034;yes;;;;;;99;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1191105 41.3702124,2.1191343 41.3701864,2.1191586 41.37016,2.1192048 41.3701097,2.1192242 41.3700886,2.1193094 41.3699958,2.1193643 41.3700278,2.1192027 41.3702079,2.1191753 41.3702384,2.1191428 41.3702277,2.1191105 41.3702124)));;;;;;;-1;0;-1;;;804876035;yes;;;;;;172;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1192027 41.3702079,2.1193643 41.3700278,2.1194822 41.3700858,2.1193523 41.3702284,2.1192932 41.3702933,2.1192607 41.370275,2.119283 41.3702536,2.1192027 41.3702079)));;;;;;;-1;0;-1;;;804876036;yes;;;;;;297;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1193523 41.3702284,2.1194822 41.3700858,2.119533 41.3701178,2.119405 41.3702551,2.1193523 41.3702284)));;;;;;;-1;0;-1;;;804876037;yes;;;;;;102;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1193066 41.3703596,2.119405 41.3702551,2.119533 41.3701178,2.1195961 41.3701484,2.1193868 41.3703747,2.1193704 41.3703924,2.1193608 41.3703867,2.1193501 41.3703802,2.1193066 41.3703596)));;;;;;;-1;0;-1;;;804876038;yes;;;;;;209;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1193868 41.3703747,2.1195961 41.3701484,2.1196509 41.3701804,2.1195778 41.3702643,2.1195615 41.3702567,2.1194334 41.3703909,2.1193868 41.3703747)));;;;;;;-1;0;-1;;;804876039;yes;;;;;;149;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1195432 41.3702979,2.1195778 41.3702643,2.1196509 41.3701804,2.1197627 41.3702399,2.1196913 41.3703165,2.1196672 41.3703423,2.1196489 41.3703619,2.1195432 41.3702979)));;;;;;;-1;0;-1;;;804876040;yes;;;;;;183;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1195595 41.3704504,2.1196489 41.3703619,2.1196672 41.3703423,2.1196855 41.3703589,2.1197221 41.3703284,2.1196913 41.3703165,2.1197627 41.3702399,2.1198217 41.3702765,2.1197769 41.3703218,2.1197538 41.3703451,2.1197261 41.3703741,2.1196912 41.3704178,2.1196809 41.3704307,2.1196408 41.3704809,2.1195595 41.3704504)));;;;;;;-1;0;-1;;;804876041;yes;;;;;;172;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1197079 41.370426,2.1197444 41.3703818,2.1197261 41.3703741,2.1197538 41.3703451,2.1197668 41.3703543,2.1197892 41.3703314,2.1197769 41.3703218,2.1198217 41.3702765,2.119966 41.3703528,2.1199741 41.3704153,2.1198705 41.3704992,2.1197984 41.3704668,2.1197781 41.3704576,2.1197079 41.370426)));;;;;;;-1;0;-1;;;804876042;yes;;;;;;322;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1189883 41.3700828,2.119033 41.3700263,2.1192048 41.3701097,2.1191586 41.37016,2.1189883 41.3700828)));;;;;;;-1;0;-1;;;804876043;yes;;;;;;119;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1189435 41.3701331,2.1189883 41.3700828,2.1191586 41.37016,2.1191343 41.3701864,2.1190614 41.3701545,2.1190386 41.3701782,2.1189435 41.3701331)));;;;;;;-1;0;-1;;;804876044;yes;;;;;;90;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.119033 41.3700263,2.1190777 41.3699714,2.1191634 41.3700131,2.1191875 41.3700248,2.1191793 41.37004,2.1191827 41.3700545,2.1191854 41.370066,2.1192242 41.3700886,2.1192048 41.3701097,2.119033 41.3700263)));;;;;;;-1;0;-1;;;804876045;yes;;;;;;100;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1190777 41.3699714,2.1191143 41.3699455,2.1192078 41.3699348,2.1192485 41.3699561,2.1191976 41.3700111,2.1191834 41.3700004,2.1191634 41.3700131,2.1190777 41.3699714)));;;;;;;-1;0;-1;;;804876046;yes;;;;;;75;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1191827 41.3700545,2.1192135 41.3700211,2.1191976 41.3700111,2.1192485 41.3699561,2.1193094 41.3699958,2.1192242 41.3700886,2.1191854 41.370066,2.1191827 41.3700545)));;;;;;;-1;0;-1;;;804876047;yes;;;;;;76;DIS_2;Districte II;BAR_04;La Torrassa
