WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1003993 41.3679199,2.1004385 41.3678738,2.1004314 41.367868,2.1004541 41.3678355,2.1004638 41.3678374,2.1004702 41.3678316,2.1004657 41.3678262,2.1004862 41.3677957,2.1004977 41.3678,2.1005071 41.3677859,2.1005013 41.3677815,2.1005226 41.3677551,2.1005335 41.36776,2.1006074 41.3676679,2.1006016 41.3676621,2.1006248 41.3676238,2.1006371 41.367628,2.1006424 41.3676194,2.1006372 41.3676155,2.1006624 41.367582,2.1006708 41.3675834,2.1006766 41.3675759,2.1006691 41.3675727,2.1007252 41.3674989,2.1007342 41.3675004,2.1007438 41.3674926,2.1007375 41.3674883,2.1007633 41.3674554,2.1011881 41.3676434,2.1011849 41.3676475,2.1011954 41.3676521,2.1011744 41.3676786,2.1011634 41.3676737,2.1011512 41.3676892,2.1011625 41.3676942,2.1011325 41.3677321,2.1011269 41.3677332,2.1009823 41.3679081,2.1009857 41.3679117,2.1009656 41.3679396,2.1009597 41.3679385,2.1009478 41.3679527,2.1009522 41.3679548,2.1008982 41.3680189,2.1008902 41.3680151,2.1008759 41.3680321,2.100885 41.3680364,2.1008605 41.3680654,2.1008514 41.368061,2.100811 41.3681088,2.1007383 41.3680742,2.1007329 41.3680805,2.100699 41.3680643,2.1006938 41.3680704,2.100624 41.3680372,2.1006299 41.3680303,2.1003993 41.3679199)));;;;;;;-1;0;-1;;;556479467;;residential;;;;;2517;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1012909 41.3685559,2.1013281 41.3685019,2.1013832 41.3685142,2.1013751 41.3685407,2.1014438 41.368552,2.1014225 41.368644,2.101299 41.3686295,2.1013106 41.3685577,2.1012909 41.3685559)));;;;;;;-1;0;-1;;;556486513;;school;;;;;135;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1016269 41.3686927,2.1016942 41.3683385,2.1020702 41.3683788,2.102003 41.3687329,2.1018459 41.3687161,2.1018569 41.3686581,2.1018039 41.3686524,2.1017929 41.3687105,2.1016269 41.3686927)));;;;;;;-1;0;-1;;;556486514;;school;;;;;1234;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1018445 41.3680227,2.1018952 41.3677812,2.1019706 41.3677901,2.1019873 41.3677109,2.102007 41.3677132,2.1020095 41.3677019,2.1021008 41.367713,2.1020988 41.3677219,2.102125 41.3677251,2.1021066 41.367808,2.1020943 41.3678064,2.1020876 41.3678361,2.1020569 41.3678322,2.1020398 41.3679068,2.1023586 41.367948,2.1023336 41.3680571,2.1020146 41.3680158,2.102005 41.3680579,2.1018864 41.3680426,2.1018847 41.3680275,2.1018445 41.3680227)));;;;;;;-1;0;-1;;;556486515;;residential;;;;;856;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1005783 41.367038,2.1010054 41.3665616,2.10124 41.3666801,2.1008129 41.3671565,2.1005783 41.367038)));;;;;;;-1;0;-1;;;556486516;;residential;;;;;1509;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1010592 41.3672966,2.1014911 41.36681,2.1017318 41.3669304,2.1012999 41.3674169,2.1010592 41.3672966)));;;;;;;-1;0;-1;;;556486517;;residential;;;;;1571;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1015392 41.3675557,2.1019929 41.3670525,2.1022317 41.3671737,2.101778 41.367677,2.1015392 41.3675557)));;;;;;;-1;0;-1;;;556486518;;residential;;;;;1628;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1030738 41.3681501,2.1030915 41.368074,2.1030784 41.3680723,2.103102 41.3679707,2.1031207 41.3679731,2.1031368 41.367904,2.1032261 41.3679157,2.1032209 41.3679383,2.1033497 41.3679552,2.1033306 41.3680376,2.1033176 41.3680359,2.1033093 41.3680717,2.1033271 41.368074,2.1033081 41.3681556,2.1031657 41.368137,2.1031601 41.3681614,2.1030738 41.3681501)));Escola Lola Anglada;;;;;;-1;0;-1;;;556486519;41;school;;;Avinguda d'Isabel la Catòlica;;477;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1027149 41.3673794,2.1027211 41.3673516,2.1027336 41.3673531,2.1027387 41.3673306,2.1027246 41.3673288,2.1027346 41.3672843,2.1028521 41.3672991,2.1028465 41.3673243,2.1032014 41.3673689,2.1032093 41.3673333,2.1032998 41.3673447,2.1032974 41.3673555,2.1033556 41.3673628,2.1033422 41.3674232,2.1033285 41.3674215,2.103275 41.3676657,2.1031699 41.3676527,2.1032052 41.3674915,2.1032139 41.3674926,2.1032194 41.3674676,2.1032061 41.3674659,2.1032042 41.367474,2.1028468 41.3674291,2.1028485 41.3674214,2.1028146 41.3674172,2.1028185 41.3673998,2.1027537 41.3673917,2.1027553 41.3673845,2.1027149 41.3673794)));;;;;;;-1;0;-1;;;556486520;;residential;;;;;811;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1021687 41.3677521,2.1022131 41.3675625,2.1022792 41.3675712,2.102328 41.3673632,2.1024951 41.3673853,2.1024397 41.3676214,2.1023805 41.3676136,2.1023593 41.3677045,2.1027429 41.3677549,2.1027491 41.3677288,2.1028682 41.3677444,2.1027988 41.3680411,2.1026374 41.3680199,2.1026752 41.367858,2.1022717 41.3678048,2.1022806 41.3677669,2.1021687 41.3677521)));;;;;;;-1;0;-1;;;556486521;;residential;;;;;1491;DIS_5;Districte V;BAR_09;Can Serra
