WKT,id,description,name,Superficie
"POLYGON Z ((2.108183 41.351595 0,2.1093 41.351886 0,2.109314 41.351912 0,2.10956 41.351974 0,2.109592 41.352026 0,2.109561 41.352073 0,2.109448 41.352127 0,2.109227 41.352074 0,2.109277 41.351955 0,2.108158 41.351668 0,2.108183 41.351595 0))","6032",,"Marina 281-289 (zona posterior del bloc), rb.de la","1282"
"POLYGON Z ((2.110195 41.352544 0,2.111313 41.352841 0,2.11118 41.353175 0,2.109983 41.352867 0,2.110011 41.352786 0,2.110059 41.352686 0,2.110094 41.35261 0,2.110132 41.35262 0,2.110165 41.352606 0,2.110195 41.352544 0))","6053",,"Marina 300 (entre el 240-250 i 300-310), rb.de la","4089"
"POLYGON Z ((2.111362 41.353023 0,2.111562 41.353076 0,2.111576 41.353086 0,2.11158 41.353096 0,2.111584 41.353109 0,2.111515 41.353257 0,2.111506 41.35326 0,2.111254 41.353193 0,2.111251 41.353189 0,2.111318 41.353044 0,2.111329 41.353035 0,2.111347 41.353026 0,2.111362 41.353023 0))","6056",,"Marina 312-314 (zona posterior del bloc), rb.de la","480"
"POLYGON Z ((2.109183 41.352128 0,2.109399 41.352186 0,2.109239 41.352246 0,2.108934 41.352321 0,2.108891 41.352293 0,2.108968 41.352145 0,2.109183 41.352128 0))","6033",,"Marina 331, parterre de la rb.de la","503"
"POLYGON Z ((2.108465 41.352271 0,2.108716 41.352336 0,2.108724 41.352368 0,2.108097 41.352472 0,2.108082 41.352379 0,2.108239 41.352415 0,2.108411 41.352391 0,2.108465 41.352271 0))","6034",,"Marina 333, parterre de la rb.de la","383"
"POLYGON Z ((2.107904 41.351584 0,2.108156 41.351648 0,2.108085 41.35181 0,2.10783 41.351746 0,2.107904 41.351584 0))","6036",,"Marina 335 (entre el bloc 335 i el centre Estel), parterre de la rb.de la","425"
"POLYGON Z ((2.107518 41.352438 0,2.107759 41.352501 0,2.107747 41.352526 0,2.107567 41.352549 0,2.107483 41.352529 0,2.107518 41.352438 0))","6035",,"Marina 335, parterre de la rb.de la","168"
"POLYGON Z ((2.106685 41.352433 0,2.10687 41.352479 0,2.106848 41.352521 0,2.107401 41.352658 0,2.107457 41.352532 0,2.107677 41.352585 0,2.107643 41.352648 0,2.107434 41.352717 0,2.106809 41.35255 0,2.10683 41.352509 0,2.106675 41.352464 0,2.106685 41.352433 0))","6019",,"Marina 341-347 (lateral Pl. Amalvigia), rb.de la","593"
"POLYGON Z ((2.10681 41.352006 0,2.107043 41.352066 0,2.107079 41.35209 0,2.107095 41.352119 0,2.107086 41.352152 0,2.107045 41.352245 0,2.10754 41.352369 0,2.107526 41.352408 0,2.106799 41.352224 0,2.106746 41.352352 0,2.106664 41.352331 0,2.10681 41.352006 0))","6037",,"Marina 341-347,  rb.de la (zona posterior del bloc)","914"
"POLYGON Z ((2.110208 41.353085 0,2.110472 41.353155 0,2.110436 41.353232 0,2.110829 41.353342 0,2.11107 41.353407 0,2.110986 41.353598 0,2.110077 41.353361 0,2.110208 41.353085 0))","6054",,"Marina 358 (entre el 300-310 i 360-370), rb.de la","2055"
"MULTIPOLYGON Z (((2.112785 41.350706 0,2.112915 41.350718 0,2.112945 41.350815 0,2.112876 41.350875 0,2.112752 41.35086 0,2.112707 41.350784 0,2.112785 41.350706 0)),((2.113135 41.349878 0,2.113264 41.34989 0,2.113295 41.349987 0,2.113226 41.350047 0,2.113102 41.350033 0,2.113057 41.349956 0,2.113135 41.349878 0)))","6048",,"Marina 38-10 (rb.Marina - av.Amèrica), zona de vianants del pg.de la","543"
"POLYGON Z ((2.112104 41.349512 0,2.112377 41.349582 0,2.112427 41.349607 0,2.112427 41.349648 0,2.112376 41.349761 0,2.112968 41.349908 0,2.112948 41.349954 0,2.112048 41.349735 0,2.11199 41.349858 0,2.111907 41.349838 0,2.112104 41.349512 0))","6044",,"Marina 40-48 (zona posterior del bloc), rb.de la","1163"
"POLYGON Z ((2.109707 41.35246 0,2.109719 41.35246 0,2.10973 41.352467 0,2.109734 41.352473 0,2.109735 41.352483 0,2.109678 41.352592 0,2.109669 41.352596 0,2.109663 41.352595 0,2.109656 41.352586 0,2.109612 41.352517 0,2.109612 41.35251 0,2.109616 41.352503 0,2.109707 41.35246 0))","6057",,"Marina 400 (davant del bloc 400), rb.de la","85"
"POLYGON Z ((2.109959 41.352332 0,2.11015 41.35238 0,2.110228 41.352433 0,2.110146 41.352604 0,2.110123 41.352612 0,2.110058 41.352595 0,2.110104 41.352499 0,2.10982 41.352422 0,2.109817 41.352404 0,2.109939 41.352335 0,2.109959 41.352332 0))","6052",,"Marina 400 (rb.Marina entre 400 i 240), rb.de la","475"
"POLYGON Z ((2.108517 41.352787 0,2.108543 41.352872 0,2.108518 41.352898 0,2.108234 41.352876 0,2.108139 41.353072 0,2.108288 41.35311 0,2.108187 41.353296 0,2.107978 41.353244 0,2.107917 41.353362 0,2.10773 41.353229 0,2.107755 41.353205 0,2.107721 41.353184 0,2.107676 41.353223 0,2.107545 41.35313 0,2.107531 41.353038 0,2.107592 41.352967 0,2.107758 41.352917 0,2.108198 41.352791 0,2.108517 41.352787 0))","6060",,"Marina 406-420 (cantonada amb Travessía Industrial), rb.de la","2600"
"POLYGON Z ((2.107985 41.353251 0,2.108189 41.353304 0,2.108211 41.353299 0,2.108777 41.353451 0,2.108702 41.3536 0,2.108659 41.353588 0,2.108706 41.353489 0,2.10801 41.353301 0,2.107977 41.353374 0,2.107934 41.353362 0,2.107985 41.353251 0))","6154",,"Marina 420-426 (zona posterior al bloc), rb.de la","468"
"POLYGON Z ((2.108868 41.353286 0,2.108979 41.353318 0,2.108813 41.353658 0,2.108697 41.353625 0,2.108868 41.353286 0))","6063",,"Marina 426 (entre 426 i 430), rb.de la","409"
"POLYGON Z ((2.108987 41.353335 0,2.109731 41.353532 0,2.109703 41.353587 0,2.108964 41.353387 0,2.108987 41.353335 0))","6064",,"Marina 430-436 (zona posterior del bloc), rb.de la","416"
"POLYGON Z ((2.111852 41.349918 0,2.112195 41.350004 0,2.112221 41.350018 0,2.112238 41.350052 0,2.112187 41.350162 0,2.112801 41.350312 0,2.112772 41.350374 0,2.111834 41.350145 0,2.111846 41.350109 0,2.11176 41.350089 0,2.111852 41.349918 0))","6045",,"Marina 70-78 (zona posterior del bloc), rb.de la","1231"
"POLYGON Z ((2.108459 41.351217 0,2.108592 41.351249 0,2.108482 41.3515 0,2.108352 41.35147 0,2.108459 41.351217 0))","6031",,"Marina Center (zona posterior a l'entrada), zona verda del","339"
"POLYGON Z ((2.11036 41.343214 0,2.110469 41.343233 0,2.110551 41.343279 0,2.110616 41.34336 0,2.110628 41.343447 0,2.110602 41.343517 0,2.110543 41.343578 0,2.110469 41.343616 0,2.110351 41.343636 0,2.110241 41.34362 0,2.110146 41.343571 0,2.110085 41.343496 0,2.110068 41.343415 0,2.110099 41.34333 0,2.110155 41.343273 0,2.110265 41.343224 0,2.11036 41.343214 0))","6158",,"Pau Redó (al costat de l'Hospital Duran i Reynals), rotonda del camí de","1685"
"POLYGON Z ((2.110189 41.354678 0,2.110402 41.354733 0,2.11041 41.354762 0,2.11035 41.354899 0,2.110884 41.35504 0,2.11086 41.355096 0,2.110089 41.354891 0,2.110189 41.354678 0))","6069",,"Portugal 11-17 (zona entre els blocs), c.de","827"
"POLYGON Z ((2.11076 41.354847 0,2.110931 41.354883 0,2.110932 41.354912 0,2.110824 41.354985 0,2.110771 41.354973 0,2.110754 41.354892 0,2.11076 41.354847 0))","6071",,"Portugal 17-37 (zona entre els blocs), c.de","150"
"POLYGON Z ((2.109971 41.354216 0,2.109986 41.354216 0,2.110232 41.354285 0,2.110112 41.354529 0,2.110036 41.35451 0,2.109316 41.354318 0,2.109346 41.354244 0,2.109885 41.354388 0,2.109971 41.354216 0))","6068",,"Portugal 30-36 (zona entre els blocs), c.de","1086"
"POLYGON Z ((2.110517 41.354007 0,2.111431 41.354249 0,2.111331 41.354473 0,2.111302 41.354463 0,2.111271 41.354525 0,2.110383 41.354294 0,2.110517 41.354007 0))","6072",,"Portugal 31-37 - CEIP Bernat Metge, c.de","2709"
"POLYGON Z ((2.110265 41.354524 0,2.111041 41.354729 0,2.111006 41.354799 0,2.11023 41.354597 0,2.110265 41.354524 0))","6070",,"Portugal 31-37 (zona entre els blocs), c.de","582"
"POLYGON Z ((2.109738 41.353558 0,2.110469 41.353752 0,2.110346 41.354033 0,2.109604 41.353842 0,2.109738 41.353558 0))","6067",,"Portugal 50-56 (c.Portugal 50-56 - rb.Marina 360-368), c.de","2164"
"POLYGON Z ((2.109159 41.353582 0,2.109618 41.353704 0,2.109478 41.353994 0,2.109344 41.353958 0,2.109366 41.353897 0,2.109343 41.353901 0,2.109071 41.353827 0,2.109058 41.353794 0,2.109159 41.353582 0))","6066",,"Portugal 60 (c.Portugal 60 - rb.Marina 432-436), c.de","1216"
"POLYGON Z ((2.108588 41.353684 0,2.109049 41.353808 0,2.10907 41.353828 0,2.109342 41.353901 0,2.109349 41.353913 0,2.109336 41.353944 0,2.108622 41.353753 0,2.108593 41.353815 0,2.108679 41.353876 0,2.108665 41.353901 0,2.1086 41.353885 0,2.108519 41.353827 0,2.108588 41.353684 0))","6065",,"Portugal 60-66 (zona posterior del bloc), c.de","493"
"MULTIPOLYGON Z (((2.107016 41.350515 0,2.107187 41.35056 0,2.107021 41.350924 0,2.106864 41.350877 0,2.107016 41.350515 0)),((2.107334 41.350426 0,2.108143 41.350627 0,2.108077 41.350773 0,2.10729 41.350572 0,2.107334 41.350426 0)))","6018",,"Prat (entre CEIP Joan XXIII i CEIP M.D.Bellvitge), pge.del c.del","1807"
"POLYGON Z ((2.105594 41.351417 0,2.106295 41.351596 0,2.106331 41.351508 0,2.106385 41.351467 0,2.106471 41.351459 0,2.106688 41.351512 0,2.106555 41.351798 0,2.10649 41.351784 0,2.106527 41.351702 0,2.105643 41.351479 0,2.105602 41.351564 0,2.105546 41.351533 0,2.105594 41.351417 0))","6014",,"Prat 10-18 (zona posterior del bloc), c.del","1077"
"POLYGON Z ((2.106814 41.351561 0,2.107233 41.351664 0,2.107257 41.351689 0,2.107274 41.351725 0,2.107272 41.351767 0,2.107257 41.351839 0,2.107723 41.351957 0,2.1077 41.352011 0,2.106919 41.351823 0,2.106861 41.351947 0,2.106657 41.351899 0,2.106726 41.351762 0,2.106814 41.351561 0))","6015",,"Prat 11-19 (zona posterior del bloc), c.del","1609"
"POLYGON Z ((2.106628 41.351054 0,2.1068 41.351093 0,2.106841 41.351122 0,2.106842 41.351168 0,2.106732 41.351395 0,2.106669 41.351378 0,2.106697 41.351311 0,2.10601 41.351134 0,2.105995 41.35111 0,2.106013 41.351074 0,2.106042 41.35107 0,2.10649 41.351182 0,2.10654 41.351084 0,2.106572 41.351058 0,2.106628 41.351054 0))","6016",,"Prat 30-36 (zona posterior del bloc), c.del","1031"
"POLYGON Z ((2.10694 41.351285 0,2.107915 41.35154 0,2.10788 41.351608 0,2.106989 41.351375 0,2.106935 41.351492 0,2.106855 41.351471 0,2.10694 41.351285 0))","6017",,"Prat 31-39 (zona posterior del bloc), c.del","796"
"POLYGON Z ((2.106293 41.350405 0,2.10664 41.350492 0,2.106474 41.350883 0,2.106257 41.351121 0,2.106004 41.351059 0,2.106293 41.350405 0))","6182",,"Prat 40-48, c.del","2232"
