WKT;id;description;name;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
POLYGON Z ((2.115852 41.350972 0,2.116056 41.350986 0,2.116355 41.351032 0,2.116663 41.351165 0,2.117222 41.351454 0,2.117583 41.351648 0,2.117561 41.351745 0,2.11733 41.351935 0,2.117265 41.351889 0,2.11743 41.351755 0,2.117132 41.351579 0,2.116867 41.351467 0,2.116483 41.351237 0,2.116348 41.351164 0,2.116167 41.351068 0,2.116078 41.351029 0,2.116064 41.351063 0,2.115558 41.351099 0,2.115545 41.351069 0,2.115553 41.351043 0,2.115575 41.351024 0,2.115729 41.350989 0,2.115852 41.350972 0));6207;;Granvia de l'Hospitalet (entre av.Carmen Amaya i av.Vilanova), parterres de l'av.de la;2790;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.117645 41.351748 0,2.11773 41.351751 0,2.118099 41.351944 0,2.119395 41.352913 0,2.120131 41.353474 0,2.120979 41.354102 0,2.121255 41.354328 0,2.121386 41.35444 0,2.121452 41.354534 0,2.121493 41.354582 0,2.121517 41.354612 0,2.121544 41.354655 0,2.121487 41.354846 0,2.121479 41.354892 0,2.121397 41.354912 0,2.121355 41.354922 0,2.120972 41.354545 0,2.119163 41.353174 0,2.119111 41.353213 0,2.118775 41.352933 0,2.118745 41.352898 0,2.118746 41.352833 0,2.11758 41.351987 0,2.117486 41.351993 0,2.117398 41.352045 0,2.117372 41.352021 0,2.117372 41.351954 0,2.117645 41.351748 0));6203;;Granvia de l'Hospitalet (entre c.Can Tries i av.Vilanova), lateral de l'av.de la;16004;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.120218 41.35966 0,2.121093 41.359956 0,2.120896 41.360276 0,2.120841 41.360311 0,2.119888 41.360048 0,2.12004 41.359808 0,2.120112 41.359824 0,2.120218 41.35966 0));6149;;Herrero (cantonada amb c.Aprestadora), c. d';3992;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.115954 41.356526 0,2.116016 41.356536 0,2.116065 41.356561 0,2.116093 41.356593 0,2.116105 41.356641 0,2.116091 41.356685 0,2.11606 41.356719 0,2.116018 41.356739 0,2.115962 41.356749 0,2.115905 41.356743 0,2.115851 41.356715 0,2.115818 41.356675 0,2.11581 41.356632 0,2.115821 41.356594 0,2.115856 41.356558 0,2.115901 41.356537 0,2.115954 41.356526 0));6184;;Joncs - av.Vilanova, rotonda del c.dels;468;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.118173 41.357373 0,2.119809 41.357849 0,2.119813 41.357934 0,2.119621 41.358213 0,2.119527 41.358184 0,2.119624 41.357983 0,2.118595 41.357688 0,2.118526 41.357825 0,2.118176 41.357725 0,2.118145 41.357427 0,2.118173 41.357373 0));6140;;Joncs (des del bloc 2 al 12, zona sud), c.dels;3721;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.118837 41.357766 0,2.119382 41.357926 0,2.119325 41.358049 0,2.119108 41.357993 0,2.118999 41.358191 0,2.119265 41.358266 0,2.119327 41.358145 0,2.119618 41.35823 0,2.119579 41.358302 0,2.119561 41.358339 0,2.119505 41.358344 0,2.11897 41.358194 0,2.118936 41.358171 0,2.118682 41.358099 0,2.118705 41.358147 0,2.118702 41.358195 0,2.11866 41.358245 0,2.118572 41.358272 0,2.118496 41.358259 0,2.1185 41.358416 0,2.118231 41.358435 0,2.118184 41.357973 0,2.118476 41.358057 0,2.118549 41.357915 0,2.118736 41.357966 0,2.118837 41.357766 0));6141;;Joncs 2/4 - 6-/8 i 10/12 (zona entre els blocs), c.dels;3562;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116327 41.359163 0,2.116578 41.359236 0,2.116456 41.359658 0,2.116164 41.359622 0,2.116174 41.35956 0,2.116365 41.359479 0,2.116327 41.359163 0));6186;;Vilanova (entre c.Aprestadora i c.Narcís Monturiol), zona enjardinada de l'av.de;914;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116051 41.351303 0,2.116084 41.351342 0,2.116184 41.351338 0,2.116208 41.351543 0,2.116079 41.351551 0,2.116083 41.351586 0,2.115816 41.351603 0,2.115829 41.351743 0,2.115621 41.351754 0,2.115603 41.35159 0,2.115582 41.35133 0,2.116051 41.351303 0));6105;;Vilanova 10 - 12/14 (zona entre els blocs), av.de;1785;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.115745 41.351106 0,2.115777 41.351294 0,2.115614 41.351305 0,2.115642 41.351199 0,2.115697 41.351128 0,2.11572 41.351107 0,2.115745 41.351106 0));6104;;Vilanova 10, parterre de l'av.de;195;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.11585 41.351973 0,2.115873 41.3523 0,2.115656 41.352309 0,2.115633 41.351982 0,2.11585 41.351973 0));6106;;Vilanova 12/14 - 16/18 (zona entre els blocs), av.de;661;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.115913 41.352523 0,2.115933 41.352841 0,2.115731 41.352848 0,2.115705 41.352533 0,2.115913 41.352523 0));6107;;Vilanova 16/18 - 20/22 (zona entre els blocs), av.de;605;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.115959 41.353083 0,2.115977 41.353385 0,2.115772 41.353396 0,2.115744 41.353094 0,2.115959 41.353083 0));6108;;Vilanova 20/22 - 24/26 (zona entre els blocs), av.de;592;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116272 41.353461 0,2.116296 41.35364 0,2.116276 41.353663 0,2.116263 41.35367 0,2.116228 41.353681 0,2.115809 41.353698 0,2.115805 41.353628 0,2.116079 41.353613 0,2.116066 41.353472 0,2.116272 41.353461 0));6109;;Vilanova 24/26 - 38 (zona entre els blocs), av.de;601;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116543 41.354888 0,2.116545 41.354908 0,2.116524 41.354929 0,2.115949 41.354961 0,2.115928 41.354943 0,2.115927 41.354924 0,2.116281 41.354902 0,2.116543 41.354888 0));6110;;Vilanova 40-44, parterres de l'av.de;224;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116042 41.355036 0,2.116056 41.35521 0,2.116534 41.355178 0,2.116543 41.355272 0,2.116578 41.355627 0,2.115973 41.355653 0,2.115915 41.355048 0,2.116042 41.355036 0));6111;;Vilanova 40/44 - 46/50 (accés a RENFE), av.de;2695;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116629 41.355724 0,2.116883 41.355822 0,2.116903 41.355987 0,2.116663 41.355997 0,2.116632 41.35586 0,2.115999 41.355889 0,2.115991 41.355756 0,2.116629 41.355724 0));6112;;Vilanova 46/50 - 52/56 (zona entre els blocs), av.de;1305;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116634 41.355964 0,2.116672 41.356318 0,2.116059 41.356353 0,2.116058 41.35633 0,2.116031 41.355992 0,2.116634 41.355964 0));6113;;Vilanova 52/56 - 58/62 (zona entre els blocs), av.de;2028;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.116684 41.356412 0,2.116715 41.356759 0,2.116611 41.356745 0,2.116533 41.356771 0,2.116347 41.356717 0,2.11626 41.356654 0,2.116118 41.356558 0,2.116081 41.356449 0,2.116684 41.356412 0));6114;;Vilanova 58/62 (av.Vilanova 58/62 i c.dels Joncs), av.de;1508;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.115402 41.350799 0,2.115464 41.35081 0,2.115512 41.350834 0,2.115541 41.350867 0,2.115553 41.350914 0,2.115539 41.350958 0,2.115508 41.350992 0,2.115466 41.351013 0,2.115409 41.351023 0,2.115353 41.351016 0,2.115299 41.350989 0,2.115266 41.350949 0,2.115257 41.350906 0,2.115269 41.350867 0,2.115303 41.350831 0,2.115349 41.35081 0,2.115402 41.350799 0));6208;;Vilanova-av.Granvia de l'Hospitalet (lateral), rotonda de l'av.de;469;DIS_6;Districte VI;BAR_11;El Gornal
POLYGON Z ((2.103089 41.373177 0,2.103133 41.373181 0,2.103179 41.373203 0,2.103207 41.373232 0,2.103216 41.373265 0,2.103212 41.373298 0,2.10319 41.373327 0,2.103155 41.37335 0,2.103111 41.373361 0,2.103057 41.373358 0,2.103008 41.373335 0,2.102983 41.373305 0,2.102972 41.373273 0,2.102978 41.373241 0,2.103004 41.373208 0,2.103044 41.373186 0,2.103089 41.373177 0));5009;;Alzina, pl.de l';321;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.108511 41.374998 0,2.108494 41.375481 0,2.108481 41.375485 0,2.108097 41.375499 0,2.107853 41.375472 0,2.107755 41.375052 0,2.107746 41.37502 0,2.108511 41.374998 0));5050;;Antiga Travessera (zona verda al costat nord), c.;3130;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.108245 41.374413 0,2.108432 41.374504 0,2.108879 41.37473 0,2.109012 41.374772 0,2.10911 41.374867 0,2.109076 41.374904 0,2.108703 41.374922 0,2.107938 41.374846 0,2.107113 41.374953 0,2.106824 41.374946 0,2.106794 41.374854 0,2.107596 41.374718 0,2.107924 41.374579 0,2.108245 41.374413 0));5049;;Antiga Travessera (zona verda al costat sud), c.;5076;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.108548 41.375767 0,2.10856 41.375906 0,2.107203 41.375946 0,2.107235 41.375799 0,2.108548 41.375767 0));5051;;Collblanc (entre c.Doctor Ramon Solanich i Riera i av.Josep Molins), ctra.de;1770;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.109423 41.374834 0,2.109411 41.375084 0,2.109363 41.37508 0,2.10932 41.375072 0,2.109268 41.375051 0,2.109222 41.375021 0,2.109184 41.374981 0,2.109162 41.374936 0,2.109155 41.374893 0,2.109166 41.374834 0,2.109199 41.374784 0,2.109423 41.374834 0));5053;;Doctor Ramon Solanich i Riera, rotonda del c.;564;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.107852 41.374138 0,2.108473 41.374464 0,2.109171 41.374776 0,2.109126 41.374823 0,2.109019 41.374745 0,2.108803 41.374656 0,2.107824 41.374174 0,2.107852 41.374138 0));5001;;Dr. Ramon Solanich i Riera (mitjana entre c.Josep Sunyol I c.El·lipse), c.de;496;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.105018 41.371866 0,2.105831 41.372806 0,2.105749 41.372847 0,2.104681 41.371622 0,2.104628 41.37163 0,2.104495 41.37163 0,2.104364 41.371595 0,2.104269 41.371539 0,2.104172 41.371461 0,2.10413 41.371372 0,2.104115 41.371237 0,2.104156 41.371141 0,2.10422 41.371064 0,2.103388 41.370108 0,2.103266 41.369971 0,2.10315 41.3698 0,2.103093 41.369673 0,2.103189 41.369667 0,2.103213 41.369751 0,2.10331 41.369887 0,2.103427 41.37001 0,2.103589 41.370208 0,2.103995 41.370674 0,2.105018 41.371866 0));5012;;Eivissa i zones annexes, pl.;4811;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.10326 41.369104 0,2.103248 41.369145 0,2.102952 41.369143 0,2.10099 41.368905 0,2.10099 41.368856 0,2.10326 41.369104 0));5046;;Electricitat i mitjana de l'av.Isabel la Catòlica, zona enjardinada de l'av.;1269;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.105119 41.372248 0,2.105652 41.372767 0,2.105576 41.372812 0,2.105526 41.372839 0,2.105438 41.372758 0,2.105357 41.372679 0,2.105043 41.372879 0,2.104885 41.372756 0,2.104661 41.372908 0,2.104418 41.372701 0,2.105119 41.372248 0));5008;;Federico García Lorca, pl.de;3552;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.105644 41.372912 0,2.105793 41.373165 0,2.105195 41.373454 0,2.104978 41.373518 0,2.104529 41.373185 0,2.105644 41.372912 0));5006;;Ibèria (av.del Bosc - pl.Mare de Déu del Pilar), zona verda del c.;3610;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.108966 41.374938 0,2.109078 41.37496 0,2.109173 41.375032 0,2.109242 41.375124 0,2.109242 41.375335 0,2.109216 41.375465 0,2.109172 41.375578 0,2.109127 41.375663 0,2.10912 41.375674 0,2.109051 41.375673 0,2.109031 41.375273 0,2.108851 41.375276 0,2.108841 41.375144 0,2.108612 41.375149 0,2.108608 41.374958 0,2.108966 41.374938 0));5054;;Josep Sunyol (entre ctra. de Collblanc i c. Antiga Travessera), c.de;2104;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.109411 41.375116 0,2.109423 41.375671 0,2.10914 41.375673 0,2.109193 41.375585 0,2.109241 41.375453 0,2.109278 41.375299 0,2.109291 41.375112 0,2.109411 41.375116 0));5052;;Josep Sunyol (mitjana i illetes laterals), c.;901;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON Z (((2.106011 41.377651 0,2.106061 41.377704 0,2.105579 41.377951 0,2.105257 41.378064 0,2.104698 41.378149 0,2.104662 41.378185 0,2.104531 41.378179 0,2.105469 41.378861 0,2.105426 41.378949 0,2.105681 41.379008 0,2.105651 41.379085 0,2.105289 41.378989 0,2.105377 41.378911 0,2.105171 41.378813 0,2.104613 41.378414 0,2.104464 41.378389 0,2.104215 41.378203 0,2.103001 41.378076 0,2.101561 41.379056 0,2.101901 41.378165 0,2.102601 41.377855 0,2.102837 41.377881 0,2.104301 41.378037 0,2.104805 41.378068 0,2.105122 41.378036 0,2.105373 41.377967 0,2.105609 41.377863 0,2.106011 41.377651 0)),((2.108626 41.377252 0,2.108784 41.377434 0,2.107591 41.377457 0,2.107281 41.377389 0,2.107281 41.377311 0,2.107329 41.377282 0,2.107904 41.377247 0,2.108134 41.377288 0,2.108626 41.377252 0)));5002;;L'Hospitalet Nord, jardins del complex esportiu de;13808;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.106161 41.373178 0,2.106113 41.373186 0,2.106055 41.37318 0,2.106005 41.373157 0,2.105974 41.373124 0,2.105961 41.373093 0,2.105962 41.37306 0,2.105984 41.373017 0,2.10603 41.372984 0,2.106161 41.373178 0));5007;;Mare de Déu del Pilar, pl.de la;204;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON Z (((2.101562 41.373416 0,2.101438 41.373879 0,2.101434 41.374347 0,2.101253 41.374329 0,2.101272 41.373918 0,2.101224 41.373869 0,2.101343 41.373427 0,2.101562 41.373416 0)),((2.101419 41.373114 0,2.101586 41.373157 0,2.101553 41.37323 0,2.101386 41.373188 0,2.101419 41.373114 0)));5010;;Severo Ochoa (c.Amadeu Vives - c.Vinaròs), parterres de l'av.de;1791;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.103729 41.370839 0,2.103675 41.37094 0,2.103478 41.3711 0,2.103455 41.371119 0,2.102927 41.371367 0,2.10279 41.371429 0,2.102576 41.371528 0,2.102326 41.371643 0,2.102228 41.371619 0,2.103386 41.371083 0,2.103682 41.370844 0,2.103729 41.370839 0));5043;;Severo Ochoa (entre av.Isabel la Catòlica i c.Calderón de la Barca), c.de;982;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.104219 41.374403 0,2.104297 41.374416 0,2.10436 41.374448 0,2.104396 41.374489 0,2.104411 41.374549 0,2.104393 41.374606 0,2.104354 41.374649 0,2.104301 41.374675 0,2.104228 41.374688 0,2.104208 41.374686 0,2.104162 41.374697 0,2.102914 41.376092 0,2.102781 41.376026 0,2.104055 41.374635 0,2.104045 41.374594 0,2.104034 41.374538 0,2.104048 41.374489 0,2.104093 41.374443 0,2.104151 41.374416 0,2.104219 41.374403 0));5004;;Tomás Giménez (ctra.Collblanc - pl.Pubilla Cases), parterres de l'av.;3085;DIS_5;Districte V;BAR_10;Pubilla Cases
POLYGON Z ((2.102831 41.368111 0,2.103303 41.368172 0,2.103161 41.368808 0,2.103109 41.368862 0,2.103007 41.368887 0,2.102679 41.368843 0,2.102831 41.368111 0));5038;;Antonio Machado, jardins d';3221;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.09899 41.365524 0,2.099362 41.365577 0,2.099464 41.365591 0,2.099747 41.365627 0,2.099803 41.365636 0,2.099882 41.365648 0,2.099921 41.365653 0,2.099934 41.365655 0,2.100021 41.365668 0,2.100129 41.365685 0,2.100188 41.365691 0,2.10024 41.365697 0,2.100252 41.365698 0,2.100265 41.3657 0,2.100338 41.365779 0,2.100308 41.365837 0,2.100313 41.365862 0,2.100249 41.36599 0,2.10021 41.365979 0,2.100195 41.365975 0,2.100204 41.365956 0,2.100205 41.365936 0,2.100213 41.365897 0,2.100127 41.365877 0,2.100045 41.365856 0,2.099979 41.365839 0,2.099693 41.365786 0,2.099729 41.365673 0,2.099494 41.36563 0,2.099455 41.365749 0,2.099139 41.365697 0,2.099101 41.365831 0,2.099048 41.365846 0,2.098881 41.365825 0,2.098802 41.365806 0,2.09873 41.36577 0,2.098681 41.365733 0,2.098684 41.365719 0,2.09893 41.365745 0,2.098973 41.365535 0,2.09899 41.365524 0));5027;;Can Serra (darrere dels blocs 28, 29, 30 i 31), zona de l'av.de;2323;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON Z (((2.100838 41.365658 0,2.100925 41.365684 0,2.100894 41.365745 0,2.100803 41.365721 0,2.100838 41.365658 0)),((2.100573 41.365205 0,2.100782 41.365268 0,2.100751 41.365328 0,2.100538 41.365268 0,2.100573 41.365205 0)),((2.101148 41.3647 0,2.101236 41.364724 0,2.101208 41.364784 0,2.101116 41.364755 0,2.101148 41.3647 0)),((2.100179 41.364484 0,2.100929 41.364655 0,2.100723 41.365072 0,2.100702 41.365068 0,2.100672 41.365062 0,2.10065 41.365048 0,2.100648 41.364959 0,2.10063 41.364883 0,2.10058 41.364809 0,2.100523 41.364757 0,2.100457 41.364705 0,2.100376 41.364672 0,2.100227 41.364635 0,2.099916 41.364571 0,2.099909 41.364516 0,2.100179 41.364484 0)));5044;;Can Serra (darrere dels blocs 49 i 50), zona de l'av.de;2035;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON Z (((2.099508 41.36461 0,2.100233 41.364758 0,2.100222 41.364811 0,2.099534 41.364727 0,2.09952 41.364791 0,2.099471 41.364787 0,2.099508 41.36461 0)),((2.0995 41.364211 0,2.09955 41.364223 0,2.099462 41.364461 0,2.099415 41.364451 0,2.0995 41.364211 0)));5022;;Can Serra (davant del bloc 10-13 i lateral est del nº 60), jardins de l'av.de;723;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.099194 41.365267 0,2.100097 41.365373 0,2.100178 41.365379 0,2.100297 41.36537 0,2.100367 41.365361 0,2.100542 41.365316 0,2.100575 41.365326 0,2.100518 41.365454 0,2.100497 41.365464 0,2.100387 41.365437 0,2.100374 41.365425 0,2.100324 41.36547 0,2.099178 41.365333 0,2.099194 41.365267 0));5020;;Can Serra (davant del bloc 20-26 i 46), jardins de l'av.de;979;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.099384 41.365761 0,2.099753 41.365824 0,2.099716 41.365944 0,2.099949 41.365987 0,2.099946 41.366041 0,2.099689 41.365973 0,2.0997 41.365924 0,2.099352 41.365865 0,2.099384 41.365761 0));5032;;Can Serra (davant dels blocs 30 i 31), parterres de l'av.de;483;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.099807 41.364275 0,2.100103 41.364338 0,2.100097 41.364354 0,2.100028 41.364362 0,2.099987 41.364378 0,2.099833 41.364338 0,2.099844 41.364309 0,2.099799 41.364298 0,2.099807 41.364275 0));5045;;Can Serra (davant RENFE), parterre de l'av.de;132;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.099507 41.364795 0,2.099523 41.364831 0,2.099561 41.364841 0,2.100295 41.364921 0,2.100326 41.364804 0,2.100355 41.364803 0,2.100434 41.364868 0,2.100469 41.364914 0,2.100494 41.364997 0,2.100493 41.365042 0,2.10047 41.365108 0,2.100407 41.365167 0,2.100382 41.365155 0,2.100396 41.365083 0,2.099111 41.364918 0,2.099129 41.364828 0,2.099455 41.364864 0,2.09947 41.364796 0,2.099507 41.364795 0));5021;;Can Serra (entre els blocs 14-19 i 10-13), talús de l'av.de;1863;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.099109 41.364925 0,2.099229 41.364939 0,2.09921 41.365009 0,2.100361 41.365147 0,2.100388 41.365193 0,2.100281 41.365244 0,2.100169 41.365263 0,2.099063 41.365123 0,2.099109 41.364925 0));5019;;Can Serra (posterior al bloc 14-19), talús de l'av.de;1649;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.098194 41.364789 0,2.098299 41.364801 0,2.098568 41.364828 0,2.098974 41.364875 0,2.098987 41.364812 0,2.099113 41.364826 0,2.099048 41.365121 0,2.098851 41.365126 0,2.098646 41.365182 0,2.098485 41.365313 0,2.098398 41.365469 0,2.098392 41.365581 0,2.098306 41.365665 0,2.098258 41.365658 0,2.098059 41.365798 0,2.09804 41.365789 0,2.097931 41.365585 0,2.097916 41.365559 0,2.098008 41.365142 0,2.098149 41.36516 0,2.09821 41.364881 0,2.098169 41.364871 0,2.098194 41.364789 0));5018;;Can Serra (posterior nº 6-9 i ctra.d'Esplugues 6 al 14 i av.Can Serra 80), talús de l'av.de;5212;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON Z (((2.098655 41.365357 0,2.098724 41.365367 0,2.098686 41.365501 0,2.098713 41.365512 0,2.098682 41.365638 0,2.098627 41.36563 0,2.098592 41.36561 0,2.09857 41.365578 0,2.098561 41.365511 0,2.098601 41.3654 0,2.098655 41.365357 0)),((2.098912 41.365243 0,2.099079 41.365255 0,2.099028 41.365513 0,2.099012 41.365526 0,2.09899 41.365523 0,2.098979 41.365508 0,2.099013 41.365338 0,2.098767 41.365309 0,2.098757 41.36528 0,2.098912 41.365243 0)));5034;;Can Serra (voltant dels nº 26, 27 i 28), parterres de l'av.de;582;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.098403 41.365637 0,2.098424 41.365687 0,2.098503 41.365803 0,2.0986 41.36587 0,2.098685 41.365912 0,2.098661 41.365993 0,2.098584 41.366004 0,2.098524 41.365888 0,2.098389 41.36587 0,2.098408 41.365783 0,2.098373 41.365698 0,2.098357 41.365647 0,2.098403 41.365637 0));5033;;Can Serra (zona al costat del bloc nº 82 B), parterres de l'av.de;344;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.101859 41.366945 0,2.101997 41.366996 0,2.101466 41.367593 0,2.101315 41.367515 0,2.101859 41.366945 0));5031;;Can Serra (zona davant del bloc 92), av.de;1106;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.098261 41.364358 0,2.098612 41.364439 0,2.099498 41.36461 0,2.099461 41.364774 0,2.099443 41.364857 0,2.098619 41.364767 0,2.098189 41.364716 0,2.098167 41.364785 0,2.098121 41.364834 0,2.097934 41.364819 0,2.097912 41.364806 0,2.097829 41.364796 0,2.09782 41.36478 0,2.098164 41.364382 0,2.098261 41.364358 0));5024;;Can Serra (zona lateral i davantera del bloc 6-9 fins lateral del 10), jardins de l'av.de;4531;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.099093 41.365257 0,2.099151 41.365265 0,2.09912 41.365432 0,2.099501 41.365473 0,2.100351 41.365573 0,2.100381 41.365441 0,2.100387 41.365439 0,2.100497 41.365465 0,2.100525 41.36546 0,2.100587 41.365477 0,2.100518 41.365622 0,2.100453 41.365603 0,2.100394 41.36571 0,2.100461 41.36573 0,2.100399 41.365836 0,2.100355 41.365828 0,2.100318 41.365817 0,2.100338 41.365779 0,2.100266 41.365699 0,2.100222 41.365693 0,2.100179 41.365686 0,2.099914 41.36565 0,2.099876 41.365644 0,2.099747 41.365625 0,2.09963 41.365609 0,2.099461 41.365585 0,2.099309 41.365564 0,2.099179 41.365546 0,2.099047 41.365528 0,2.099037 41.365513 0,2.099093 41.365257 0));5026;;Can Serra (zona posterior al bloc 20-25 i voltants del 46), talús de l'av.de;2054;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.10111 41.368683 0,2.103026 41.368929 0,2.103124 41.368941 0,2.103299 41.368953 0,2.103257 41.369103 0,2.100993 41.368853 0,2.100988 41.368809 0,2.10111 41.368683 0));5046;;Electricitat i mitjana de l'av.Isabel la Catòlica, zona enjardinada de l'av.;3427;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.097829 41.364801 0,2.097909 41.364811 0,2.097914 41.364827 0,2.097869 41.36511 0,2.097708 41.365095 0,2.097695 41.36518 0,2.097566 41.365343 0,2.097366 41.365323 0,2.097789 41.364816 0,2.097829 41.364801 0));5025;;Esplugues (davant dels blocs 6 al 12), parterres de la ctra.d';1040;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.09602 41.367166 0,2.096558 41.367422 0,2.096463 41.367724 0,2.095648 41.367628 0,2.095786 41.367328 0,2.09602 41.367166 0));5013;;Esplugues (zona verda de la telefònica), ctra.d';3005;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.097103 41.365642 0,2.097154 41.365652 0,2.097154 41.365838 0,2.096551 41.366619 0,2.097268 41.366956 0,2.097211 41.367128 0,2.097057 41.367191 0,2.097013 41.367335 0,2.09666 41.367166 0,2.096661 41.367119 0,2.096091 41.366852 0,2.097103 41.365642 0));5014;;Esplugues 20, jardins de la ctra.d';5917;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.098583 41.366266 0,2.098593 41.366272 0,2.098607 41.366291 0,2.098657 41.366413 0,2.098727 41.366398 0,2.098778 41.366433 0,2.098923 41.366307 0,2.098993 41.36634 0,2.098971 41.366577 0,2.098935 41.366604 0,2.098336 41.366515 0,2.098307 41.366472 0,2.098556 41.366267 0,2.098583 41.366266 0));5017;;Granollers (av.Can Serra 82A - c.Pere Pelegrí), jardins del c.de;1222;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.098849 41.365953 0,2.098901 41.365962 0,2.098851 41.366187 0,2.098793 41.366215 0,2.09869 41.366199 0,2.098676 41.366255 0,2.098611 41.366273 0,2.0986 41.366269 0,2.09859 41.366262 0,2.098584 41.366246 0,2.098659 41.366189 0,2.098651 41.366136 0,2.098795 41.366123 0,2.098849 41.365953 0));5035;;Granollers (davant av. Can Serra 82 A), parterres del c.de;285;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.097962 41.366386 0,2.098348 41.366559 0,2.098697 41.366617 0,2.09867 41.366706 0,2.098266 41.366635 0,2.098208 41.366658 0,2.098163 41.366715 0,2.09827 41.366949 0,2.098477 41.367004 0,2.09846 41.367139 0,2.098386 41.367153 0,2.098339 41.367031 0,2.098279 41.367049 0,2.098211 41.366996 0,2.098091 41.367102 0,2.098054 41.367092 0,2.098036 41.367132 0,2.098157 41.367324 0,2.098199 41.367331 0,2.098372 41.367359 0,2.098361 41.36741 0,2.09785 41.367334 0,2.097844 41.367298 0,2.097622 41.367262 0,2.097701 41.367156 0,2.097689 41.367059 0,2.097741 41.367025 0,2.097873 41.366554 0,2.097862 41.366458 0,2.097962 41.366386 0));5016;;Granollers (entre c.Granollers 4 i c.Badajoz), jardins del c.de;4137;DIS_5;Districte V;BAR_09;Can Serra
