AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2005;515;65-74;33;27;60;SEC_515
2005;218;75 i +;35;19;54;SEC_218
2005;226;75 i +;82;51;133;SEC_226
2005;120;35-49;231;222;453;SEC_120
2005;524;25-34;166;166;332;SEC_524
2005;107;12-15;14;26;40;SEC_107
2005;604;18-24;33;33;66;SEC_604
2005;401;12-15;30;22;52;SEC_401
2005;224;35-49;81;92;173;SEC_224
2005;242;00-02;14;11;25;SEC_242
2005;116;16-17;8;16;24;SEC_116
2005;535;50-64;144;123;267;SEC_535
2005;215;65-74;52;25;77;SEC_215
2005;621;65-74;49;52;101;SEC_621
2005;618;16-17;7;5;12;SEC_618
2005;528;12-15;14;21;35;SEC_528
2005;618;25-34;40;46;86;SEC_618
2005;232;12-15;11;12;23;SEC_232
2005;136;03-11;51;47;98;SEC_136
2005;104;16-17;3;4;7;SEC_104
2005;230;00-02;15;7;22;SEC_230
2005;433;50-64;69;75;144;SEC_433
2005;502;18-24;75;67;142;SEC_502
2005;120;65-74;48;47;95;SEC_120
2005;108;35-49;165;151;316;SEC_108
2005;416;00-02;13;13;26;SEC_416
2005;105;50-64;119;115;234;SEC_105
2005;620;65-74;42;43;85;SEC_620
2005;615;35-49;61;75;136;SEC_615
2005;433;75 i +;45;21;66;SEC_433
2005;212;50-64;116;104;220;SEC_212
2005;320;00-02;28;17;45;SEC_320
2005;140;03-11;39;36;75;SEC_140
2005;425;65-74;61;45;106;SEC_425
2005;129;35-49;114;126;240;SEC_129
2005;431;12-15;23;24;47;SEC_431
2005;432;35-49;107;126;233;SEC_432
2005;437;03-11;38;34;72;SEC_437
2005;325;16-17;11;15;26;SEC_325
2005;213;00-02;11;19;30;SEC_213
2005;514;50-64;51;47;98;SEC_514
2005;434;03-11;19;11;30;SEC_434
2005;525;00-02;12;13;25;SEC_525
2005;109;00-02;12;9;21;SEC_109
2005;413;12-15;13;12;25;SEC_413
2005;137;65-74;49;40;89;SEC_137
2005;313;25-34;190;188;378;SEC_313
2005;229;00-02;11;10;21;SEC_229
2005;123;50-64;118;107;225;SEC_123
2005;429;25-34;41;54;95;SEC_429
2005;628;16-17;6;11;17;SEC_628
2005;438;50-64;84;65;149;SEC_438
2005;303;18-24;51;50;101;SEC_303
2005;617;00-02;8;13;21;SEC_617
2005;134;25-34;107;108;215;SEC_134
2005;232;00-02;19;12;31;SEC_232
2005;408;12-15;10;10;20;SEC_408
2005;114;75 i +;71;38;109;SEC_114
2005;625;35-49;147;113;260;SEC_625
2005;431;16-17;13;12;25;SEC_431
2005;221;25-34;93;114;207;SEC_221
2005;137;25-34;139;127;266;SEC_137
2005;441;16-17;34;24;58;SEC_441
2005;107;16-17;17;9;26;SEC_107
2005;229;50-64;65;43;108;SEC_229
2005;630;50-64;131;111;242;SEC_630
2005;137;12-15;27;21;48;SEC_137
2005;315;03-11;47;55;102;SEC_315
2005;622;65-74;33;23;56;SEC_622
2005;323;65-74;88;65;153;SEC_323
2005;205;16-17;7;10;17;SEC_205
2005;410;65-74;131;106;237;SEC_410
2005;242;35-49;120;125;245;SEC_242
2005;208;65-74;146;124;270;SEC_208
2005;239;18-24;39;45;84;SEC_239
2005;205;65-74;65;57;122;SEC_205
2005;531;75 i +;43;25;68;SEC_531
2005;606;50-64;89;60;149;SEC_606
2005;140;65-74;76;57;133;SEC_140
2005;208;00-02;22;11;33;SEC_208
2005;506;00-02;14;22;36;SEC_506
2005;115;18-24;56;59;115;SEC_115
2005;125;25-34;147;148;295;SEC_125
2005;519;18-24;37;31;68;SEC_519
2005;514;12-15;12;8;20;SEC_514
2005;310;16-17;5;11;16;SEC_310
2005;139;25-34;93;99;192;SEC_139
2005;122;50-64;92;66;158;SEC_122
2005;243;35-49;203;198;401;SEC_243
2005;123;18-24;60;45;105;SEC_123
2005;201;03-11;22;30;52;SEC_201
2005;117;65-74;75;65;140;SEC_117
2005;205;35-49;90;99;189;SEC_205
2005;519;12-15;7;16;23;SEC_519
2005;124;00-02;13;10;23;SEC_124
2005;440;50-64;121;103;224;SEC_440
2005;417;50-64;54;47;101;SEC_417
2005;102;00-02;16;25;41;SEC_102
2005;225;12-15;8;10;18;SEC_225
2005;501;12-15;20;19;39;SEC_501
2005;433;00-02;23;18;41;SEC_433
2005;627;03-11;35;29;64;SEC_627
2005;425;25-34;93;85;178;SEC_425
2005;201;00-02;13;7;20;SEC_201
2005;246;00-02;18;20;38;SEC_246
2005;420;18-24;61;65;126;SEC_420
2005;612;50-64;132;100;232;SEC_612
2005;325;18-24;64;57;121;SEC_325
2005;103;50-64;59;65;124;SEC_103
2005;530;00-02;18;14;32;SEC_530
2005;238;75 i +;63;34;97;SEC_238
2005;404;18-24;71;64;135;SEC_404
2005;221;03-11;38;36;74;SEC_221
2005;116;12-15;22;24;46;SEC_116
2005;124;75 i +;34;21;55;SEC_124
2005;311;12-15;14;29;43;SEC_311
2005;625;65-74;54;55;109;SEC_625
2005;532;65-74;78;73;151;SEC_532
2005;414;18-24;25;41;66;SEC_414
2005;319;50-64;128;133;261;SEC_319
2005;502;35-49;142;151;293;SEC_502
2005;203;12-15;10;14;24;SEC_203
2005;124;18-24;43;38;81;SEC_124
2005;119;16-17;6;8;14;SEC_119
2005;411;03-11;22;21;43;SEC_411
2005;538;12-15;13;12;25;SEC_538
2005;214;03-11;30;29;59;SEC_214
2005;602;50-64;64;43;107;SEC_602
2005;613;03-11;41;36;77;SEC_613
2005;246;12-15;19;17;36;SEC_246
2005;248;35-49;138;180;318;SEC_248
2005;130;35-49;112;125;237;SEC_130
2005;442;12-15;13;11;24;SEC_442
2005;232;75 i +;66;32;98;SEC_232
2005;429;03-11;20;21;41;SEC_429
2005;421;03-11;36;45;81;SEC_421
2005;249;12-15;21;23;44;SEC_249
2005;313;03-11;72;77;149;SEC_313
2005;317;00-02;23;11;34;SEC_317
2005;614;16-17;10;14;24;SEC_614
2005;619;25-34;86;112;198;SEC_619
2005;413;03-11;23;18;41;SEC_413
2005;516;12-15;10;14;24;SEC_516
2005;422;00-02;10;17;27;SEC_422
2005;309;00-02;9;25;34;SEC_309
2005;436;03-11;45;41;86;SEC_436
2005;411;35-49;95;106;201;SEC_411
2005;621;03-11;47;61;108;SEC_621
2005;126;35-49;75;72;147;SEC_126
2005;614;00-02;11;12;23;SEC_614
2005;213;18-24;48;50;98;SEC_213
2005;608;25-34;62;83;145;SEC_608
2005;422;50-64;91;78;169;SEC_422
2005;437;12-15;18;26;44;SEC_437
2005;224;25-34;61;65;126;SEC_224
2005;246;35-49;108;144;252;SEC_246
2005;238;12-15;12;10;22;SEC_238
2005;411;18-24;49;45;94;SEC_411
2005;418;50-64;107;97;204;SEC_418
2005;512;35-49;93;113;206;SEC_512
2005;237;25-34;146;149;295;SEC_237
2005;405;65-74;94;80;174;SEC_405
2005;510;35-49;110;137;247;SEC_510
2005;628;03-11;38;36;74;SEC_628
2005;125;00-02;21;24;45;SEC_125
2005;101;75 i +;34;27;61;SEC_101
2005;112;75 i +;68;29;97;SEC_112
2005;247;65-74;70;66;136;SEC_247
2005;122;16-17;7;3;10;SEC_122
2005;304;35-49;153;177;330;SEC_304
2005;506;50-64;260;211;471;SEC_506
2005;214;25-34;94;112;206;SEC_214
2005;525;25-34;91;107;198;SEC_525
2005;228;75 i +;45;23;68;SEC_228
2005;533;18-24;46;48;94;SEC_533
2005;512;18-24;32;39;71;SEC_512
2005;248;16-17;6;13;19;SEC_248
2005;432;25-34;96;129;225;SEC_432
2005;221;16-17;11;10;21;SEC_221
2005;628;35-49;97;94;191;SEC_628
2005;601;16-17;7;11;18;SEC_601
2005;137;75 i +;54;28;82;SEC_137
2005;426;18-24;65;51;116;SEC_426
2005;101;50-64;121;123;244;SEC_101
2005;310;12-15;12;15;27;SEC_310
2005;216;18-24;54;63;117;SEC_216
2005;229;12-15;13;20;33;SEC_229
2005;315;65-74;58;49;107;SEC_315
2005;501;75 i +;22;9;31;SEC_501
2005;218;25-34;69;97;166;SEC_218
2005;407;50-64;75;70;145;SEC_407
2005;407;18-24;36;54;90;SEC_407
2005;431;00-02;27;31;58;SEC_431
2005;113;65-74;50;34;84;SEC_113
2005;138;65-74;38;35;73;SEC_138
2005;247;35-49;152;177;329;SEC_247
2005;140;18-24;38;39;77;SEC_140
2005;314;03-11;81;91;172;SEC_314
2005;313;50-64;202;187;389;SEC_313
2005;239;35-49;128;150;278;SEC_239
2005;523;65-74;92;77;169;SEC_523
2005;421;16-17;5;11;16;SEC_421
2005;630;00-02;14;10;24;SEC_630
2005;439;00-02;19;22;41;SEC_439
2005;140;75 i +;46;35;81;SEC_140
2005;625;75 i +;28;19;47;SEC_625
2005;520;50-64;79;74;153;SEC_520
2005;611;65-74;95;102;197;SEC_611
2005;304;25-34;137;140;277;SEC_304
2005;615;25-34;69;82;151;SEC_615
2005;223;18-24;44;64;108;SEC_223
2005;103;03-11;25;31;56;SEC_103
2005;511;75 i +;54;33;87;SEC_511
2005;632;35-49;88;91;179;SEC_632
2005;436;25-34;117;150;267;SEC_436
2005;432;50-64;156;153;309;SEC_432
2005;632;65-74;63;53;116;SEC_632
2005;313;00-02;31;31;62;SEC_313
2005;405;50-64;75;56;131;SEC_405
2005;134;50-64;119;115;234;SEC_134
2005;126;00-02;11;12;23;SEC_126
2005;616;18-24;141;136;277;SEC_616
2005;240;50-64;48;37;85;SEC_240
2005;619;18-24;55;64;119;SEC_619
2005;208;35-49;190;191;381;SEC_208
2005;131;18-24;61;48;109;SEC_131
2005;631;16-17;5;4;9;SEC_631
2005;535;00-02;10;8;18;SEC_535
2005;537;18-24;57;60;117;SEC_537
2005;434;65-74;45;22;67;SEC_434
2005;234;75 i +;73;44;117;SEC_234
2005;632;03-11;43;38;81;SEC_632
2005;136;12-15;20;22;42;SEC_136
2005;523;35-49;153;154;307;SEC_523
2005;530;75 i +;87;47;134;SEC_530
2005;536;18-24;36;31;67;SEC_536
2005;529;00-02;8;18;26;SEC_529
2005;607;50-64;107;69;176;SEC_607
2005;537;65-74;75;71;146;SEC_537
2005;112;18-24;70;68;138;SEC_112
2005;303;75 i +;86;62;148;SEC_303
2005;513;75 i +;40;20;60;SEC_513
2005;223;25-34;127;121;248;SEC_223
2005;228;03-11;20;20;40;SEC_228
2005;407;00-02;9;15;24;SEC_407
2005;614;50-64;117;103;220;SEC_614
2005;218;00-02;8;5;13;SEC_218
2005;204;25-34;48;66;114;SEC_204
2005;415;16-17;5;5;10;SEC_415
2005;415;25-34;85;118;203;SEC_415
2005;215;18-24;42;35;77;SEC_215
2005;324;75 i +;49;25;74;SEC_324
2005;108;65-74;70;60;130;SEC_108
2005;212;12-15;26;27;53;SEC_212
2005;520;75 i +;51;32;83;SEC_520
2005;603;65-74;30;28;58;SEC_603
2005;523;12-15;16;23;39;SEC_523
2005;428;65-74;35;21;56;SEC_428
2005;416;18-24;34;28;62;SEC_416
2005;303;03-11;32;48;80;SEC_303
2005;206;18-24;45;38;83;SEC_206
2005;509;35-49;103;108;211;SEC_509
2005;315;18-24;68;70;138;SEC_315
2005;324;00-02;17;16;33;SEC_324
2005;312;65-74;74;76;150;SEC_312
2005;221;65-74;78;64;142;SEC_221
2005;233;50-64;60;52;112;SEC_233
2005;207;18-24;29;27;56;SEC_207
2005;231;03-11;45;50;95;SEC_231
2005;410;50-64;185;169;354;SEC_410
2005;612;65-74;71;71;142;SEC_612
2005;629;50-64;55;46;101;SEC_629
2005;611;16-17;12;15;27;SEC_611
2005;236;12-15;23;19;42;SEC_236
2005;626;65-74;66;54;120;SEC_626
2005;501;50-64;159;159;318;SEC_501
2005;128;18-24;35;45;80;SEC_128
2005;441;50-64;221;212;433;SEC_441
2005;630;35-49;77;100;177;SEC_630
2005;437;65-74;50;40;90;SEC_437
2005;222;25-34;99;143;242;SEC_222
2005;236;75 i +;74;46;120;SEC_236
2005;109;12-15;18;16;34;SEC_109
2005;525;18-24;45;47;92;SEC_525
2005;418;03-11;43;39;82;SEC_418
2005;504;50-64;136;98;234;SEC_504
2005;615;16-17;4;4;8;SEC_615
2005;313;35-49;216;187;403;SEC_313
2005;318;16-17;18;10;28;SEC_318
2005;217;00-02;4;11;15;SEC_217
2005;626;03-11;36;40;76;SEC_626
2005;431;03-11;56;73;129;SEC_431
2005;436;00-02;16;23;39;SEC_436
2005;531;35-49;100;121;221;SEC_531
2005;423;18-24;42;39;81;SEC_423
2005;205;50-64;94;76;170;SEC_205
2005;615;75 i +;23;17;40;SEC_615
2005;418;12-15;19;17;36;SEC_418
2005;529;65-74;86;69;155;SEC_529
2005;210;00-02;9;6;15;SEC_210
2005;228;35-49;68;105;173;SEC_228
2005;511;00-02;9;15;24;SEC_511
2005;117;16-17;17;15;32;SEC_117
2005;239;16-17;4;8;12;SEC_239
2005;120;12-15;39;40;79;SEC_120
2005;607;00-02;16;16;32;SEC_607
2005;121;18-24;31;23;54;SEC_121
2005;606;25-34;81;98;179;SEC_606
2005;401;25-34;99;97;196;SEC_401
2005;308;00-02;35;42;77;SEC_308
2005;219;75 i +;93;53;146;SEC_219
2005;128;50-64;102;75;177;SEC_128
2005;404;00-02;20;13;33;SEC_404
2005;235;18-24;59;79;138;SEC_235
2005;529;25-34;122;127;249;SEC_529
2005;513;12-15;8;11;19;SEC_513
2005;227;00-02;22;12;34;SEC_227
2005;118;50-64;220;208;428;SEC_118
2005;241;65-74;52;42;94;SEC_241
2005;113;25-34;119;133;252;SEC_113
2005;522;25-34;97;102;199;SEC_522
2005;433;25-34;119;151;270;SEC_433
2005;438;00-02;12;10;22;SEC_438
2005;621;35-49;130;131;261;SEC_621
2005;116;50-64;189;154;343;SEC_116
2005;522;50-64;56;59;115;SEC_522
2005;317;16-17;8;9;17;SEC_317
2005;214;00-02;18;11;29;SEC_214
2005;529;18-24;44;45;89;SEC_529
2005;226;03-11;36;31;67;SEC_226
2005;115;16-17;10;12;22;SEC_115
2005;241;03-11;34;24;58;SEC_241
2005;505;12-15;16;11;27;SEC_505
2005;243;50-64;108;93;201;SEC_243
2005;632;00-02;18;18;36;SEC_632
2005;631;35-49;91;96;187;SEC_631
2005;504;12-15;12;11;23;SEC_504
2005;204;65-74;38;30;68;SEC_204
2005;627;16-17;8;18;26;SEC_627
2005;212;35-49;169;179;348;SEC_212
2005;210;65-74;70;57;127;SEC_210
2005;108;16-17;9;14;23;SEC_108
2005;532;03-11;57;36;93;SEC_532
2005;314;00-02;22;33;55;SEC_314
2005;130;00-02;12;14;26;SEC_130
2005;245;35-49;129;135;264;SEC_245
2005;623;25-34;146;161;307;SEC_623
2005;322;25-34;149;169;318;SEC_322
2005;415;35-49;87;110;197;SEC_415
2005;417;00-02;7;13;20;SEC_417
2005;102;35-49;151;176;327;SEC_102
2005;230;25-34;96;87;183;SEC_230
2005;229;75 i +;52;29;81;SEC_229
2005;112;03-11;58;58;116;SEC_112
2005;314;50-64;219;223;442;SEC_314
2005;530;16-17;10;16;26;SEC_530
2005;411;25-34;78;78;156;SEC_411
2005;414;16-17;5;9;14;SEC_414
2005;240;03-11;23;36;59;SEC_240
2005;210;50-64;92;81;173;SEC_210
2005;626;75 i +;38;30;68;SEC_626
2005;615;50-64;142;94;236;SEC_615
2005;103;65-74;52;35;87;SEC_103
2005;616;50-64;228;244;472;SEC_616
2005;403;12-15;16;22;38;SEC_403
2005;113;50-64;163;174;337;SEC_113
2005;502;00-02;17;23;40;SEC_502
2005;109;03-11;34;38;72;SEC_109
2005;514;75 i +;31;16;47;SEC_514
2005;231;18-24;39;37;76;SEC_231
2005;529;75 i +;76;49;125;SEC_529
2005;533;50-64;69;52;121;SEC_533
2005;427;75 i +;49;41;90;SEC_427
2005;503;03-11;21;31;52;SEC_503
2005;436;50-64;52;58;110;SEC_436
2005;231;35-49;137;115;252;SEC_231
2005;419;75 i +;42;27;69;SEC_419
2005;308;65-74;89;79;168;SEC_308
2005;610;75 i +;51;36;87;SEC_610
2005;101;25-34;192;198;390;SEC_101
2005;530;03-11;42;55;97;SEC_530
2005;118;75 i +;56;22;78;SEC_118
2005;435;25-34;97;125;222;SEC_435
2005;521;16-17;5;8;13;SEC_521
2005;109;16-17;12;9;21;SEC_109
2005;422;18-24;51;64;115;SEC_422
2005;230;03-11;37;47;84;SEC_230
2005;116;25-34;130;143;273;SEC_116
2005;114;25-34;166;147;313;SEC_114
2005;108;00-02;6;15;21;SEC_108
2005;435;50-64;74;69;143;SEC_435
2005;213;03-11;24;45;69;SEC_213
2005;630;12-15;16;14;30;SEC_630
2005;202;35-49;94;96;190;SEC_202
2005;308;03-11;87;100;187;SEC_308
2005;533;65-74;76;56;132;SEC_533
2005;208;75 i +;135;85;220;SEC_208
2005;528;03-11;64;39;103;SEC_528
2005;225;18-24;27;25;52;SEC_225
2005;405;03-11;29;26;55;SEC_405
2005;225;35-49;53;59;112;SEC_225
2005;107;35-49;177;172;349;SEC_107
2005;321;25-34;165;170;335;SEC_321
2005;422;16-17;13;11;24;SEC_422
2005;201;50-64;66;44;110;SEC_201
2005;231;25-34;109;129;238;SEC_231
2005;406;18-24;67;48;115;SEC_406
2005;606;00-02;17;11;28;SEC_606
2005;616;00-02;39;46;85;SEC_616
2005;418;65-74;80;61;141;SEC_418
2005;610;12-15;14;17;31;SEC_610
2005;437;18-24;43;43;86;SEC_437
2005;234;35-49;102;119;221;SEC_234
2005;208;50-64;177;143;320;SEC_208
2005;312;75 i +;64;26;90;SEC_312
2005;314;18-24;124;126;250;SEC_314
2005;121;03-11;31;38;69;SEC_121
2005;520;25-34;64;79;143;SEC_520
2005;412;00-02;18;14;32;SEC_412
2005;506;03-11;67;69;136;SEC_506
2005;425;00-02;9;16;25;SEC_425
2005;413;16-17;3;3;6;SEC_413
2005;517;35-49;168;179;347;SEC_517
2005;523;50-64;113;106;219;SEC_523
2005;241;00-02;6;13;19;SEC_241
2005;109;50-64;110;122;232;SEC_109
2005;604;35-49;84;97;181;SEC_604
2005;537;35-49;141;131;272;SEC_537
2005;212;25-34;145;159;304;SEC_212
2005;319;12-15;21;17;38;SEC_319
2005;210;16-17;2;10;12;SEC_210
2005;320;65-74;32;26;58;SEC_320
2005;242;25-34;93;101;194;SEC_242
2005;518;50-64;87;61;148;SEC_518
2005;442;00-02;13;5;18;SEC_442
2005;607;35-49;121;118;239;SEC_607
2005;606;65-74;77;73;150;SEC_606
2005;430;16-17;6;9;15;SEC_430
2005;201;16-17;3;5;8;SEC_201
2005;605;16-17;3;4;7;SEC_605
2005;503;18-24;39;45;84;SEC_503
2005;243;65-74;100;81;181;SEC_243
2005;609;65-74;45;40;85;SEC_609
2005;438;12-15;17;16;33;SEC_438
2005;409;16-17;7;7;14;SEC_409
2005;421;75 i +;67;44;111;SEC_421
2005;420;50-64;109;89;198;SEC_420
2005;410;12-15;25;17;42;SEC_410
2005;537;12-15;31;18;49;SEC_537
2005;109;35-49;126;121;247;SEC_109
2005;220;35-49;117;112;229;SEC_220
2005;522;00-02;22;16;38;SEC_522
2005;119;03-11;24;32;56;SEC_119
2005;629;65-74;41;41;82;SEC_629
2005;604;03-11;23;31;54;SEC_604
2005;228;00-02;7;11;18;SEC_228
2005;223;12-15;26;28;54;SEC_223
2005;413;18-24;20;31;51;SEC_413
2005;111;65-74;58;46;104;SEC_111
2005;210;35-49;85;85;170;SEC_210
2005;616;03-11;129;161;290;SEC_616
2005;423;12-15;12;17;29;SEC_423
2005;212;65-74;76;64;140;SEC_212
2005;321;03-11;88;89;177;SEC_321
2005;442;75 i +;34;23;57;SEC_442
2005;121;25-34;76;77;153;SEC_121
2005;306;12-15;27;21;48;SEC_306
2005;408;75 i +;43;24;67;SEC_408
2005;217;18-24;26;32;58;SEC_217
2005;503;65-74;33;25;58;SEC_503
2005;134;03-11;48;51;99;SEC_134
2005;523;75 i +;102;51;153;SEC_523
2005;201;18-24;20;27;47;SEC_201
2005;417;65-74;34;22;56;SEC_417
2005;618;35-49;67;60;127;SEC_618
2005;423;16-17;8;4;12;SEC_423
2005;131;00-02;11;22;33;SEC_131
2005;132;35-49;231;237;468;SEC_132
2005;602;35-49;52;62;114;SEC_602
2005;626;35-49;87;100;187;SEC_626
2005;206;65-74;62;42;104;SEC_206
2005;215;75 i +;70;38;108;SEC_215
2005;209;75 i +;88;50;138;SEC_209
2005;134;12-15;15;21;36;SEC_134
2005;627;35-49;103;81;184;SEC_627
2005;213;35-49;117;123;240;SEC_213
2005;126;18-24;30;34;64;SEC_126
2005;605;18-24;24;21;45;SEC_605
2005;322;00-02;21;15;36;SEC_322
2005;515;35-49;84;90;174;SEC_515
2005;217;35-49;83;99;182;SEC_217
2005;602;75 i +;21;12;33;SEC_602
2005;309;25-34;100;114;214;SEC_309
2005;129;18-24;57;49;106;SEC_129
2005;619;35-49;143;129;272;SEC_619
2005;610;65-74;68;77;145;SEC_610
2005;217;03-11;23;22;45;SEC_217
2005;631;25-34;103;118;221;SEC_631
2005;139;65-74;33;25;58;SEC_139
2005;415;50-64;50;55;105;SEC_415
2005;419;16-17;8;9;17;SEC_419
2005;404;25-34;127;147;274;SEC_404
2005;524;12-15;23;26;49;SEC_524
2005;509;50-64;64;56;120;SEC_509
2005;101;18-24;61;60;121;SEC_101
2005;120;03-11;74;72;146;SEC_120
2005;407;25-34;84;127;211;SEC_407
2005;140;12-15;7;9;16;SEC_140
2005;127;35-49;113;112;225;SEC_127
2005;206;16-17;7;6;13;SEC_206
2005;531;12-15;15;18;33;SEC_531
2005;517;50-64;91;78;169;SEC_517
2005;130;75 i +;66;48;114;SEC_130
2005;241;25-34;78;74;152;SEC_241
2005;405;35-49;82;93;175;SEC_405
2005;429;12-15;8;13;21;SEC_429
2005;528;25-34;124;134;258;SEC_528
2005;105;25-34;132;117;249;SEC_105
2005;512;75 i +;49;24;73;SEC_512
2005;419;65-74;52;36;88;SEC_419
2005;604;16-17;4;7;11;SEC_604
2005;403;25-34;79;99;178;SEC_403
2005;431;65-74;81;58;139;SEC_431
2005;240;35-49;88;87;175;SEC_240
2005;104;65-74;68;40;108;SEC_104
2005;424;65-74;40;33;73;SEC_424
2005;432;16-17;10;14;24;SEC_432
2005;303;25-34;153;170;323;SEC_303
2005;515;75 i +;26;14;40;SEC_515
2005;603;18-24;18;17;35;SEC_603
2005;227;16-17;1;1;2;SEC_227
2005;604;75 i +;27;15;42;SEC_604
2005;602;16-17;6;2;8;SEC_602
2005;128;25-34;113;96;209;SEC_128
2005;318;65-74;30;25;55;SEC_318
2005;617;75 i +;30;26;56;SEC_617
2005;625;50-64;174;183;357;SEC_625
2005;206;50-64;68;61;129;SEC_206
2005;405;18-24;37;29;66;SEC_405
2005;408;16-17;8;12;20;SEC_408
2005;119;18-24;67;53;120;SEC_119
2005;232;16-17;5;10;15;SEC_232
2005;216;75 i +;67;43;110;SEC_216
2005;242;75 i +;67;54;121;SEC_242
2005;406;65-74;76;72;148;SEC_406
2005;501;35-49;103;93;196;SEC_501
2005;439;03-11;44;63;107;SEC_439
2005;624;03-11;24;41;65;SEC_624
2005;239;03-11;39;34;73;SEC_239
2005;619;12-15;18;22;40;SEC_619
2005;248;03-11;50;41;91;SEC_248
2005;535;03-11;25;40;65;SEC_535
2005;504;03-11;21;31;52;SEC_504
2005;622;16-17;7;4;11;SEC_622
2005;419;35-49;83;131;214;SEC_419
2005;613;16-17;8;7;15;SEC_613
2005;216;12-15;16;16;32;SEC_216
2005;130;03-11;45;38;83;SEC_130
2005;314;35-49;312;286;598;SEC_314
2005;427;12-15;12;18;30;SEC_427
2005;238;18-24;29;41;70;SEC_238
2005;602;12-15;7;8;15;SEC_602
2005;536;50-64;81;63;144;SEC_536
2005;104;50-64;67;57;124;SEC_104
2005;536;16-17;8;7;15;SEC_536
2005;311;65-74;81;62;143;SEC_311
2005;134;00-02;21;15;36;SEC_134
2005;605;25-34;51;62;113;SEC_605
2005;235;25-34;179;176;355;SEC_235
2005;102;25-34;132;136;268;SEC_102
2005;625;25-34;111;102;213;SEC_625
2005;301;12-15;38;52;90;SEC_301
2005;311;18-24;50;50;100;SEC_311
2005;207;35-49;74;72;146;SEC_207
2005;513;16-17;8;5;13;SEC_513
2005;511;25-34;63;69;132;SEC_511
2005;534;35-49;118;103;221;SEC_534
2005;536;35-49;91;108;199;SEC_536
2005;307;03-11;42;36;78;SEC_307
2005;106;12-15;22;28;50;SEC_106
2005;538;75 i +;72;39;111;SEC_538
2005;210;18-24;21;32;53;SEC_210
2005;311;16-17;14;9;23;SEC_311
2005;135;12-15;22;16;38;SEC_135
2005;536;03-11;34;24;58;SEC_536
2005;226;50-64;90;82;172;SEC_226
2005;244;03-11;23;23;46;SEC_244
2005;504;75 i +;66;45;111;SEC_504
2005;515;12-15;16;15;31;SEC_515
2005;224;75 i +;30;18;48;SEC_224
2005;605;12-15;6;5;11;SEC_605
2005;509;16-17;6;11;17;SEC_509
2005;526;18-24;27;32;59;SEC_526
2005;430;50-64;62;56;118;SEC_430
2005;207;25-34;53;64;117;SEC_207
2005;531;25-34;99;105;204;SEC_531
2005;211;03-11;50;57;107;SEC_211
2005;324;03-11;47;46;93;SEC_324
2005;424;35-49;59;65;124;SEC_424
2005;131;25-34;135;147;282;SEC_131
2005;406;25-34;111;149;260;SEC_406
2005;534;12-15;18;16;34;SEC_534
2005;234;00-02;8;11;19;SEC_234
2005;601;75 i +;60;33;93;SEC_601
2005;321;75 i +;104;56;160;SEC_321
2005;525;65-74;72;53;125;SEC_525
2005;246;25-34;135;138;273;SEC_246
2005;436;35-49;103;120;223;SEC_436
2005;302;00-02;12;19;31;SEC_302
2005;435;18-24;46;58;104;SEC_435
2005;425;12-15;13;24;37;SEC_425
2005;305;25-34;120;129;249;SEC_305
2005;414;00-02;13;17;30;SEC_414
2005;535;65-74;50;64;114;SEC_535
2005;126;03-11;37;31;68;SEC_126
2005;603;00-02;8;9;17;SEC_603
2005;118;18-24;88;90;178;SEC_118
2005;624;12-15;16;16;32;SEC_624
2005;241;75 i +;61;30;91;SEC_241
2005;112;00-02;19;20;39;SEC_112
2005;534;00-02;5;18;23;SEC_534
2005;627;12-15;8;19;27;SEC_627
2005;614;75 i +;36;18;54;SEC_614
2005;244;35-49;78;86;164;SEC_244
2005;421;50-64;116;83;199;SEC_421
2005;203;16-17;7;10;17;SEC_203
2005;229;03-11;35;32;67;SEC_229
2005;412;65-74;96;108;204;SEC_412
2005;140;00-02;9;21;30;SEC_140
2005;232;35-49;107;107;214;SEC_232
2005;120;18-24;73;82;155;SEC_120
2005;622;03-11;23;38;61;SEC_622
2005;409;65-74;37;36;73;SEC_409
2005;624;16-17;12;7;19;SEC_624
2005;529;16-17;12;17;29;SEC_529
2005;224;16-17;4;2;6;SEC_224
2005;311;35-49;156;174;330;SEC_311
2005;522;12-15;6;10;16;SEC_522
2005;409;00-02;10;11;21;SEC_409
2005;437;35-49;98;110;208;SEC_437
2005;532;75 i +;74;45;119;SEC_532
2005;113;00-02;14;20;34;SEC_113
2005;205;00-02;7;8;15;SEC_205
2005;125;75 i +;54;29;83;SEC_125
2005;320;03-11;42;48;90;SEC_320
2005;521;25-34;79;109;188;SEC_521
2005;214;16-17;6;3;9;SEC_214
2005;620;35-49;63;66;129;SEC_620
2005;518;35-49;131;142;273;SEC_518
2005;131;75 i +;53;35;88;SEC_131
2005;130;12-15;10;18;28;SEC_130
2005;308;35-49;238;247;485;SEC_308
2005;238;25-34;80;84;164;SEC_238
2005;248;65-74;54;53;107;SEC_248
2005;623;18-24;50;67;117;SEC_623
2005;501;00-02;9;14;23;SEC_501
2005;116;00-02;21;21;42;SEC_116
2005;239;50-64;90;72;162;SEC_239
2005;235;16-17;9;8;17;SEC_235
2005;608;03-11;28;25;53;SEC_608
2005;106;03-11;61;54;115;SEC_106
2005;536;00-02;8;14;22;SEC_536
